Name,Sector,Province,Amount
,Charities,Western Cape,656505
,Charities,Western Cape,184200
,Charities,Western Cape,720769
,Charities,Western Cape,200000
,Charities,Western Cape,264310
,Charities,Western Cape,160000
,Charities,Western Cape,301481
,Charities,Western Cape,850000
,Charities,Western Cape,60000
,Charities,Western Cape,101162
,Charities,Western Cape,213040
,Charities,Western Cape,158100
,Charities,Western Cape,100000
,Charities,Western Cape,1000000
,Charities,Western Cape,500000
,Charities,Western Cape,400000
,Charities,Western Cape,500000
,Charities,Western Cape,700000
,Charities,Western Cape,375700
,Charities,Western Cape,362000
,Charities,Western Cape,200000
,Charities,Western Cape,300000
,Charities,Western Cape,50000
,Charities,Western Cape,200000
,Charities,Western Cape,100000
,Charities,Western Cape,1887475
,Charities,Western Cape,299045
,Charities,Western Cape,150000
,Charities,Western Cape,375800
,Charities,Western Cape,92300
,Charities,Western Cape,260200
,Charities,Western Cape,300000
,Charities,Western Cape,390000
,Charities,Western Cape,500000
,Charities,Western Cape,70000
,Charities,Western Cape,150000
,Charities,Western Cape,161708
,Charities,Western Cape,200000
,Charities,Western Cape,20000
,Charities,Western Cape,500000
,Charities,Western Cape,271000
,Charities,Western Cape,532500
,Charities,Western Cape,207261
,Charities,Western Cape,1057499
,Charities,Western Cape,1000000
,Charities,Western Cape,500000
,Charities,Western Cape,750000
,Charities,Western Cape,378145
,Charities,Western Cape,1850000
,Charities,Western Cape,160000
,Charities,Western Cape,50000
,Charities,Western Cape,50000
,Charities,Western Cape,686345
,Charities,Western Cape,279134
,Charities,Western Cape,203550
,Charities,Western Cape,300000
,Charities,Western Cape,200000
,Charities,Western Cape,400000
,Charities,Western Cape,50000
,Charities,Western Cape,398000
,Charities,Western Cape,184199
,Charities,Western Cape,100000
,Charities,Western Cape,300000
,Charities,Western Cape,450000
,Charities,Western Cape,400000
,Charities,Western Cape,1500000
,Charities,Western Cape,390000
,Charities,Western Cape,61807
,Charities,Western Cape,500000
,Charities,Western Cape,762540
,Charities,Western Cape,1000000
,Charities,Western Cape,300000
,Charities,Western Cape,278500
,Charities,Western Cape,500000
,Charities,Western Cape,87480
,Charities,Western Cape,100000
,Charities,Western Cape,400000
,Charities,Western Cape,2000000
,Charities,Western Cape,150000
,Charities,Western Cape,162010
,Charities,Western Cape,40500
,Charities,Western Cape,500000
,Charities,Western Cape,402500
,Charities,Western Cape,500000
,Charities,Western Cape,490000
,Charities,Western Cape,300000
,Charities,Western Cape,125674
,Charities,Western Cape,1047832
,Charities,Western Cape,250000
,Charities,Western Cape,198100
,Charities,Western Cape,1247477
,Charities,Western Cape,110000
,Charities,Western Cape,785254
,Charities,Western Cape,682188
,Charities,Western Cape,146450
,Charities,Western Cape,150000
,Charities,Western Cape,167957
,Charities,Western Cape,730300
,Charities,Western Cape,484499
,Charities,Western Cape,438000
,Charities,Western Cape,500000
,Charities,Western Cape,300000
,Charities,Western Cape,111500
,Charities,Western Cape,177000
,Charities,Western Cape,149000
,Charities,Western Cape,409167
,Charities,Western Cape,614800
,Charities,Western Cape,1338612
,Charities,Western Cape,838000
,Charities,Western Cape,932200
,Charities,Western Cape,485000
,Charities,Western Cape,384069
,Charities,Western Cape,326400
,Charities,Western Cape,300000
,Charities,Western Cape,94000
,Charities,Western Cape,1016452
,Charities,Western Cape,381505
The Trauma Centre for Survivors of Violence & Torture,Charities,Western Cape,750000
Trust for Community Outreach & Education,Charities,Western Cape,250000
Turfhall Cheshire Home,Charities,Western Cape,436624
Tygerberg Association for the Physically Disabled,Charities,Western Cape,300000
Umzomhlophe Educare,Charities,Western Cape,60000
United Cerebral Palsy Association,Charities,Western Cape,500000
Unity Work Centre by the Disabled,Charities,Western Cape,85675
Vermont Centre,Charities,Western Cape,257815
Victoria Service Centre for the Aged,Charities,Western Cape,279614
Vrolike Vinkie Kleuterskool,Charities,Western Cape,58879
Western Cape Networking Aids Community of SA,Charities,Western Cape,100000
Wellington Society for the Aged,Charities,Western Cape,378878
Wellington Society for the Aged,Charities,Western Cape,400000
West Coast Association,Charities,Western Cape,500000
Western Cape Cerebral Palsy Association,Charities,Western Cape,1000000
Wola Nani,Charities,Western Cape,307135
Woodside Sanctuary,Charities,Western Cape,760000
Worcester Association for the Physically Disabled,Charities,Western Cape,1395223
Zizamele Educare Centre,Charities,Western Cape,50000
Zwelihle Welfare Society,Charities,Western Cape,50000
The Children's Hospital Trust,Miscellaneous Purposes,Unknown,17420370
Athletics SA,SPORT & RECREATION,National Bodies,1408960
Badminton SA,SPORT & RECREATION,National Bodies,260300
Basketball SA,SPORT & RECREATION,National Bodies,497539
Bowls SA,SPORT & RECREATION,National Bodies,410003
Canoeing SA,SPORT & RECREATION,National Bodies,140000
Disability Sport SA,SPORT & RECREATION,National Bodies,1487350
Judo SA,SPORT & RECREATION,National Bodies,274800
Motorsport SA,SPORT & RECREATION,National Bodies,1888730
National Olympic Committee SA (NOCSA),SPORT & RECREATION,National Bodies,5000000
National Olympic Committee SA (NOCSA),SPORT & RECREATION,National Bodies,481000
Netball SA,SPORT & RECREATION,National Bodies,477000
SA Amateur Fencing Association,SPORT & RECREATION,National Bodies,72000
SA Baseball Union,SPORT & RECREATION,National Bodies,1066000
SA Cycling Federation,SPORT & RECREATION,National Bodies,954150
SA Development Board,SPORT & RECREATION,National Bodies,3000000
SA Football Association,SPORT & RECREATION,National Bodies,616800
SA Gymnastics,SPORT & RECREATION,National Bodies,371800
SA Hockey Association,SPORT & RECREATION,National Bodies,1118000
SA National Boxing Council,SPORT & RECREATION,National Bodies,428280
SA Pentathlon Association,SPORT & RECREATION,National Bodies,100000
SA Shooting Sport Federation,SPORT & RECREATION,National Bodies,135000
SA Sport Association for Intellectually Impaired,SPORT & RECREATION,National Bodies,1000000
SA Surfing,SPORT & RECREATION,National Bodies,320000
SA Taekwondo Federation,SPORT & RECREATION,National Bodies,194300
SA Weightlifting Federation,SPORT & RECREATION,National Bodies,187492
SA Wrestling Federation,SPORT & RECREATION,National Bodies,204680
SA Youth Clubs,SPORT & RECREATION,National Bodies,25000
Squash SA,SPORT & RECREATION,National Bodies,494982
South African Sports Commission,SPORT & RECREATION,National Bodies,11267250
South African Sports Commission,SPORT & RECREATION,National Bodies,8000000
Swimming SA,SPORT & RECREATION,National Bodies,780500
Triathlon SA,SPORT & RECREATION,National Bodies,189632
United School Sport Association of SA,SPORT & RECREATION,National Bodies,192800
Volleyball SA,SPORT & RECREATION,National Bodies,675016
Abonwabisi Cricket Club,SPORT & RECREATION,Eastern Cape,300000
Albany Sports Club,SPORT & RECREATION,Eastern Cape,369000
Alice Football,SPORT & RECREATION,Eastern Cape,466080
Amatola Stars Rugby Football Club,SPORT & RECREATION,Eastern Cape,25000
Barbarian Rugby Football Club,SPORT & RECREATION,Eastern Cape,50000
Beacon Bay Surf Lifesaving Club,SPORT & RECREATION,Eastern Cape,146160
Boiling Water Rugby Football Club,SPORT & RECREATION,Eastern Cape,50000
Border Kei Cricket Union,SPORT & RECREATION,Eastern Cape,318800
Border Tennis Association,SPORT & RECREATION,Eastern Cape,521000
Buffalo City Municipality,SPORT & RECREATION,Eastern Cape,4725000
Cambridge High School,SPORT & RECREATION,Eastern Cape,280260
Dongwe Sports & Recreation Council,SPORT & RECREATION,Eastern Cape,100000
Eastern Cape Academy of Sport,SPORT & RECREATION,Eastern Cape,1500000
Eastern Cape Academy of Sport,SPORT & RECREATION,Eastern Cape,900000
Eastern Province Athletics,SPORT & RECREATION,Eastern Cape,525000
Eastern Province Badminton Association,SPORT & RECREATION,Eastern Cape,170844
Eastern Province Badminton Association,SPORT & RECREATION,Eastern Cape,39525
Eastern Province Basketball Union (EPBU),SPORT & RECREATION,Eastern Cape,243800
Eastern Province Jukskei,SPORT & RECREATION,Eastern Cape,73920
Eastern Province Netball,SPORT & RECREATION,Eastern Cape,345000
Frankfort Cricket,SPORT & RECREATION,Eastern Cape,30000
Gardens Rugby Football Association,SPORT & RECREATION,Eastern Cape,150465
Gelvandale Cricket Club,SPORT & RECREATION,Eastern Cape,356000
Gonubie Golf Club,SPORT & RECREATION,Eastern Cape,120000
Grahamstown Football Association,SPORT & RECREATION,Eastern Cape,943000
Grahamstown Rugby Club,SPORT & RECREATION,Eastern Cape,72000
Graslaagte Primary School,SPORT & RECREATION,Eastern Cape,92800
Green Lover Football Club,SPORT & RECREATION,Eastern Cape,9275
Hibernians Rugby Club,SPORT & RECREATION,Eastern Cape,791925
Hopefield Primary School,SPORT & RECREATION,Eastern Cape,320000
James Jolobe School,SPORT & RECREATION,Eastern Cape,33563
Kaffrarian High School for Girls,SPORT & RECREATION,Eastern Cape,883500
Kei Mouth Country,SPORT & RECREATION,Eastern Cape,150000
Kings Beach Surf Lifesaving Club,SPORT & RECREATION,Eastern Cape,105000
Kwelera Cricket Club,SPORT & RECREATION,Eastern Cape,409000
Makana Municipality,SPORT & RECREATION,Eastern Cape,3176000
Manchester United Football Club,SPORT & RECREATION,Eastern Cape,25000
Mfuzo Boxing Club /Camp,SPORT & RECREATION,Eastern Cape,28240
Mighty Green Rugby Football Club,SPORT & RECREATION,Eastern Cape,25000
Mossel Bay Surf,SPORT & RECREATION,Eastern Cape,92760
Nelson Mandela Metro Handball Association,SPORT & RECREATION,Eastern Cape,44508
P.E Harlequins Rugby Football Club,SPORT & RECREATION,Eastern Cape,248901
Progress Rugby Football Club,SPORT & RECREATION,Eastern Cape,50000
Real Santos Football Club,SPORT & RECREATION,Eastern Cape,14136
Rhodes University,SPORT & RECREATION,Eastern Cape,257740
Ruytville Cricket Club,SPORT & RECREATION,Eastern Cape,30198
Sardinia Bay Surf Lifesaving,SPORT & RECREATION,Eastern Cape,34665
SASSU Eastern Cape,SPORT & RECREATION,Eastern Cape,68000
Seagulls Surf Lifesaving Club,SPORT & RECREATION,Eastern Cape,1155553
Sedgefield Bowling Club,SPORT & RECREATION,Eastern Cape,210000
Soul Buddyz Football Club,SPORT & RECREATION,Eastern Cape,45000
St Georges AFC,SPORT & RECREATION,Eastern Cape,35000
Stardrift Amateur Football Club,SPORT & RECREATION,Eastern Cape,49986
Stutterheim Soccer Association,SPORT & RECREATION,Eastern Cape,50000
Summerstrand Surf Lifesaving Club,SPORT & RECREATION,Eastern Cape,120000
Transkei Athletics,SPORT & RECREATION,Eastern Cape,3742712
Transkei Rugby Football Sub Union,SPORT & RECREATION,Eastern Cape,283473
Transkei Youth Development Project,SPORT & RECREATION,Eastern Cape,20000
Try Again Football Club,SPORT & RECREATION,Eastern Cape,23250
Tsolo Rugby Football Club,SPORT & RECREATION,Eastern Cape,50000
Uitenhage Football Association,SPORT & RECREATION,Eastern Cape,174000
United Cricket Club,SPORT & RECREATION,Eastern Cape,260000
United Rugby Football Club,SPORT & RECREATION,Eastern Cape,752400
University of PE Sport Department,SPORT & RECREATION,Eastern Cape,149291
University of Port Elizabeth Sport Department,SPORT & RECREATION,Eastern Cape,164050
Victoria Park Bowling Club,SPORT & RECREATION,Eastern Cape,175000
Wallabies Rugby Football Club,SPORT & RECREATION,Eastern Cape,50000
Women's High Performance Artistic Gymnastic Organisation,SPORT & RECREATION,Eastern Cape,516280
Zwartkops Rowing Club,SPORT & RECREATION,Eastern Cape,110000
Barnard Molokoane Comprehensive School,SPORT & RECREATION,Free State,402800
Bloemfontein Gholfklub,SPORT & RECREATION,Free State,1416057
Bothaville Gholfklub,SPORT & RECREATION,Free State,555250
Clarens Golf Club,SPORT & RECREATION,Free State,718307
County Cricket Club,SPORT & RECREATION,Free State,122000
Dewetsdorp Golf Club,SPORT & RECREATION,Free State,385000
Edenburg Golf Club,SPORT & RECREATION,Free State,213725
Free State Basketball Association,SPORT & RECREATION,Free State,300000
Free State High Performance Centre,SPORT & RECREATION,Free State,5145593
Free State Jukskei,SPORT & RECREATION,Free State,65300
Free State Netball,SPORT & RECREATION,Free State,286140
Free State Pool Association,SPORT & RECREATION,Free State,50000
Free State Rugby Union,SPORT & RECREATION,Free State,1170000
Free State Volleyball,SPORT & RECREATION,Free State,130230
Heilbron Football Association,SPORT & RECREATION,Free State,15000
Ikemisetseng Primary School,SPORT & RECREATION,Free State,137345
Itumeleng Tigers Football Club,SPORT & RECREATION,Free State,7800
Jacobsdal Agricultural High School,SPORT & RECREATION,Free State,82500
Kapanong Municipality Jagersfontein,SPORT & RECREATION,Free State,180000
Karabelo School,SPORT & RECREATION,Free State,100000
Kopanong Municipality Edenburg,SPORT & RECREATION,Free State,180000
Kopanong Municipality Fauresmith,SPORT & RECREATION,Free State,180000
Kopanong Municipality Gariepdam,SPORT & RECREATION,Free State,180000
Kopanong Municipality Philoppolis,SPORT & RECREATION,Free State,180000
Kopanong Municipality Reddersburg,SPORT & RECREATION,Free State,180000
Kopanong Municipality Springfontein,SPORT & RECREATION,Free State,180000
Ladybrand Sports Club,SPORT & RECREATION,Free State,604000
Louis Botha High School,SPORT & RECREATION,Free State,75000
Malebaleba Public Primary School,SPORT & RECREATION,Free State,30762
Mangau Tseleng Running Club,SPORT & RECREATION,Free State,50000
MUCCP Mangaung - University of the Free State,SPORT & RECREATION,Free State,200000
Oppenheimer Park Golf Club,SPORT & RECREATION,Free State,259000
Parys Soccer Association,SPORT & RECREATION,Free State,31300
SAFA Eastern Free State,SPORT & RECREATION,Free State,1685000
SAFA Eastern Free State,SPORT & RECREATION,Free State,400000
SASSU Free Sate,SPORT & RECREATION,Free State,2200
Senzile School,SPORT & RECREATION,Free State,86000
Setsoto Municipality,SPORT & RECREATION,Free State,1211364
South African National Boxing Organisation,SPORT & RECREATION,Free State,877060
Sun Rise Centre,SPORT & RECREATION,Free State,100000
Tswelopele Sport Council,SPORT & RECREATION,Free State,122277
Vrede Tennisklub,SPORT & RECREATION,Free State,89500
Athletics Gauteng North,SPORT & RECREATION,Gauteng,525000
Athletics South Africa,SPORT & RECREATION,Gauteng,1048316
Athletics Vaal Triangle,SPORT & RECREATION,Gauteng,201000
Bophelong Ladies Football Club,SPORT & RECREATION,Gauteng,15000
Boxing South Africa,SPORT & RECREATION,Gauteng,750000
Central Gauteng Cycling Union,SPORT & RECREATION,Gauteng,20000
Central Gauteng Netball Association,SPORT & RECREATION,Gauteng,154574
Central Gauteng Powerboat Association,SPORT & RECREATION,Gauteng,107539
Chris J Botha Secondary School,SPORT & RECREATION,Gauteng,562260
Dikgabane Primary School,SPORT & RECREATION,Gauteng,200590
Disability Sport SA,SPORT & RECREATION,Gauteng,3000000
Eastern Cricket Union,SPORT & RECREATION,Gauteng,43000
Eastern Gauteng Badminton,SPORT & RECREATION,Gauteng,75000
Eastern Gauteng Gymnastics Association,SPORT & RECREATION,Gauteng,200000
Eastern Gauteng Netball,SPORT & RECREATION,Gauteng,202725
Eesterust - United Rugby Football Club,SPORT & RECREATION,Gauteng,447600
Eldoronians Rugby Football Club,SPORT & RECREATION,Gauteng,729000
Emfuleni Municipal Council,SPORT & RECREATION,Gauteng,770000
Falcons Rugby Union,SPORT & RECREATION,Gauteng,2168000
Filadelfia Secondary School,SPORT & RECREATION,Gauteng,134481
Florida Bowling Club,SPORT & RECREATION,Gauteng,155442
Gauteng Academy of Sport,SPORT & RECREATION,Gauteng,2900000
Gauteng Canoe Union,SPORT & RECREATION,Gauteng,534600
Gauteng Handball Association,SPORT & RECREATION,Gauteng,169150
Gauteng Jukskei Union,SPORT & RECREATION,Gauteng,300000
Gauteng Lifesaving Development,SPORT & RECREATION,Gauteng,82115
Gauteng North Lifesaving,SPORT & RECREATION,Gauteng,315130
Gauteng North Sport Council,SPORT & RECREATION,Gauteng,40000
Gauteng North Table Tennis Board,SPORT & RECREATION,Gauteng,200000
Gauteng Weightlifting,SPORT & RECREATION,Gauteng,499460
Germiston College,SPORT & RECREATION,Gauteng,27550
Girl Guides Association of South Africa,SPORT & RECREATION,Gauteng,336430
Greater Benoni Soccer,SPORT & RECREATION,Gauteng,97420
Hibiscus Football Club,SPORT & RECREATION,Gauteng,50000
Ikhwesilethemba Primary School,SPORT & RECREATION,Gauteng,459744
Impala Gymnastics Club,SPORT & RECREATION,Gauteng,50000
International Institute for Sport Science & Fitness,SPORT & RECREATION,Gauteng,523884
Irene Community Tennis Club Development Programme,SPORT & RECREATION,Gauteng,50000
Judo South Africa,SPORT & RECREATION,Gauteng,755000
Jusben United F.C.,SPORT & RECREATION,Gauteng,21259
Kagiso Magic Stars Handball Club,SPORT & RECREATION,Gauteng,22200
Kempton Park Amateur Boxing Club,SPORT & RECREATION,Gauteng,120464
Kgotlelang Primary School,SPORT & RECREATION,Gauteng,705306
Kungwini Local Municipality,SPORT & RECREATION,Gauteng,1263750
Langenhoven High School,SPORT & RECREATION,Gauteng,600000
Leeds United Football Club,SPORT & RECREATION,Gauteng,50000
Limpopo Volleyball Association,SPORT & RECREATION,Gauteng,294620
Lombardy East Club,SPORT & RECREATION,Gauteng,66080
Mamelodi Fencing Club,SPORT & RECREATION,Gauteng,34420
Masibambane Boxing Club,SPORT & RECREATION,Gauteng,10000
Moroka Lions Football,SPORT & RECREATION,Gauteng,20000
National Association for Blind Bowlers,SPORT & RECREATION,Gauteng,472500
Naughty Boys Football Club,SPORT & RECREATION,Gauteng,22581
Ndlambe Municipality,SPORT & RECREATION,Gauteng,575881
New Brighton Surf Lifesaving Club,SPORT & RECREATION,Gauteng,395920
No Limits Trampoline,SPORT & RECREATION,Gauteng,452880
Nolitha Primary School,SPORT & RECREATION,Gauteng,50000
Northerns Cricket Union,SPORT & RECREATION,Gauteng,271000
Orange Farm Trampoline Coach,SPORT & RECREATION,Gauteng,288655
Pavilion Sport Centre for Disabled,SPORT & RECREATION,Gauteng,128700
Penguins Softball Club,SPORT & RECREATION,Gauteng,57400
Phandimfundo School,SPORT & RECREATION,Gauteng,130000
Pool South Africa,SPORT & RECREATION,Gauteng,158150
Pretoria Chinese School,SPORT & RECREATION,Gauteng,182000
Rollaway Sporting Club,SPORT & RECREATION,Gauteng,15000
Roller Sport South Africa,SPORT & RECREATION,Gauteng,631560
Rooseveldt Park Bowling Club,SPORT & RECREATION,Gauteng,100000
Rowing South Africa,SPORT & RECREATION,Gauteng,1900000
SA Commonwealth Games Association,SPORT & RECREATION,Gauteng,3000000
SA Handball Federation Daveyton Handball Club,SPORT & RECREATION,Gauteng,459000
SA Orienteering Federation,SPORT & RECREATION,Gauteng,92000
SAFA Gauteng North,SPORT & RECREATION,Gauteng,200000
SASAPD - Wheelchair Basketball South Africa,SPORT & RECREATION,Gauteng,625500
SASSU,SPORT & RECREATION,Gauteng,1000000
Sedibeng Municipality,SPORT & RECREATION,Gauteng,300800
Sharpeville Football Association,SPORT & RECREATION,Gauteng,62000
Sharpeville Mafube Football Club,SPORT & RECREATION,Gauteng,93040
Siyonqoba Sports Club,SPORT & RECREATION,Gauteng,200000
South African Baseball Union,SPORT & RECREATION,Gauteng,1759356
South African Gymnastics Federation,SPORT & RECREATION,Gauteng,1011440
South African Hockey Association,SPORT & RECREATION,Gauteng,767870
South African Korfball Federation,SPORT & RECREATION,Gauteng,406010
South African Modern Pentathlon Association,SPORT & RECREATION,Gauteng,762600
South African National Defence Force Athletics,SPORT & RECREATION,Gauteng,395000
South African Wrestling Federation,SPORT & RECREATION,Gauteng,1100000
Soweto District Amateur Boxing Organisation,SPORT & RECREATION,Gauteng,36570
Soweto Rugby Club,SPORT & RECREATION,Gauteng,3500000
Soweto Softball,SPORT & RECREATION,Gauteng,32575
Sport Council Gauteng North,SPORT & RECREATION,Gauteng,78000
Springvale Primary School,SPORT & RECREATION,Gauteng,200000
St Theresa's Convent,SPORT & RECREATION,Gauteng,198113
The Horse Society,SPORT & RECREATION,Gauteng,240000
The Movers Football Club,SPORT & RECREATION,Gauteng,59300
Thokoza Sports Council,SPORT & RECREATION,Gauteng,150000
Toekomsrus Primary School,SPORT & RECREATION,Gauteng,758883
Together Action Group (TAG),SPORT & RECREATION,Gauteng,170000
Tuksport University of Pretoria,SPORT & RECREATION,Gauteng,2308100
Villa Espanol Football,SPORT & RECREATION,Gauteng,11742
Western Gauteng Judo Association,SPORT & RECREATION,Gauteng,52200
Zodwa Special School,SPORT & RECREATION,Gauteng,551000
Adams College,SPORT & RECREATION,KwaZulu-Natal,2104660
Chatsworth & Districts Football Association,SPORT & RECREATION,KwaZulu-Natal,150000
Edendale Jacaranda Tennis Club,SPORT & RECREATION,KwaZulu-Natal,34100
Golden Gateway School,SPORT & RECREATION,KwaZulu-Natal,108870
KwaZulu Natal Cricket Union,SPORT & RECREATION,KwaZulu-Natal,1294000
KwaZulu Natal Academy,SPORT & RECREATION,KwaZulu-Natal,1000000
KwaZulu Natal Aquatics,SPORT & RECREATION,KwaZulu-Natal,1000000
Apollo Chiefs,SPORT & RECREATION,Limpopo,20000
Bushbuckridge District Football Association,SPORT & RECREATION,Limpopo,20000
Diamantvels High School,SPORT & RECREATION,Limpopo,514000
Hibemandla Primary School,SPORT & RECREATION,Limpopo,90000
Jacob Marwale School,SPORT & RECREATION,Limpopo,583320
Kgwana Centre Football Association,SPORT & RECREATION,Limpopo,530000
Lebowakgomo Beasts,SPORT & RECREATION,Limpopo,45950
Limpopo Academy of Sport,SPORT & RECREATION,Limpopo,1000000
Nkowankowa City Rumblers,SPORT & RECREATION,Limpopo,40000
Sebalamakgolo High School,SPORT & RECREATION,Limpopo,250000
Breyten Giant Crushers Handball,SPORT & RECREATION,Mpumalanga,60000
Ermelo Shotokan Karate,SPORT & RECREATION,Mpumalanga,23000
Everest Young Killers,SPORT & RECREATION,Mpumalanga,50000
Hlabelela Combined School,SPORT & RECREATION,Mpumalanga,300000
Leeds Football Club,SPORT & RECREATION,Mpumalanga,6000
Malekutu Cricket,SPORT & RECREATION,Mpumalanga,59980
Moroka Municipality,SPORT & RECREATION,Mpumalanga,115450
Mpumalanga Academy,SPORT & RECREATION,Mpumalanga,1303440
Nkomazi Municipality,SPORT & RECREATION,Mpumalanga,2000000
Nqobangolwazi School,SPORT & RECREATION,Mpumalanga,73600
Sasol Wrestling Club,SPORT & RECREATION,Mpumalanga,26100
Sisonke Team,SPORT & RECREATION,Mpumalanga,80000
Siya Themba Primary School,SPORT & RECREATION,Mpumalanga,50000
Sport Care Foundation,SPORT & RECREATION,Mpumalanga,165000
Umdeni Football Club,SPORT & RECREATION,Mpumalanga,118135
Young Vultures Football Club,SPORT & RECREATION,Mpumalanga,50000
Adamantia High School,SPORT & RECREATION,Northern Cape,460000
Apollo Pirates F.C.,SPORT & RECREATION,Northern Cape,50000
Athletics Griqualand,SPORT & RECREATION,Northern Cape,201000
BC Rangers Football Club,SPORT & RECREATION,Northern Cape,50000
Carolusberg Primary School,SPORT & RECREATION,Northern Cape,44142
Diamond Wheelers Cycle Club,SPORT & RECREATION,Northern Cape,50000
Emthanjeni Primary School,SPORT & RECREATION,Northern Cape,750000
F.C. Crusaders,SPORT & RECREATION,Northern Cape,15000
Ga-Segonyane Municipality,SPORT & RECREATION,Northern Cape,4480000
Griqualand West Rugby,SPORT & RECREATION,Northern Cape,5171439
Griqualand West Rugby,SPORT & RECREATION,Northern Cape,949050
Groenpunt Primary School,SPORT & RECREATION,Northern Cape,810000
High School Steynville,SPORT & RECREATION,Northern Cape,430000
Hoerskool Douglas,SPORT & RECREATION,Northern Cape,682000
Ikageng Primary School,SPORT & RECREATION,Northern Cape,319200
Kai Garib Municipality,SPORT & RECREATION,Northern Cape,5651950
Kgatelopele Municipality,SPORT & RECREATION,Northern Cape,338580
Kgatelopele Municipality,SPORT & RECREATION,Northern Cape,338580
Khara Hais Municipality,SPORT & RECREATION,Northern Cape,1960000
Kheis Municipality,SPORT & RECREATION,Northern Cape,731430
Kheis Municipality,SPORT & RECREATION,Northern Cape,731430
Kimberley Caddy,SPORT & RECREATION,Northern Cape,250000
Kuruman Ladies Football Club,SPORT & RECREATION,Northern Cape,50000
Lowryville Intermediate School,SPORT & RECREATION,Northern Cape,870000
North West Cape,SPORT & RECREATION,Northern Cape,201000
North Western Cape Senior Netball Union,SPORT & RECREATION,Northern Cape,800000
Pools Soccer Club,SPORT & RECREATION,Northern Cape,78002
Protea Ladies Hockey,SPORT & RECREATION,Northern Cape,14990
Riverstones Football Club,SPORT & RECREATION,Northern Cape,50000
Siya Themba Municipality,SPORT & RECREATION,Northern Cape,847020
Siyathemba Municipality,SPORT & RECREATION,Northern Cape,669893
Siyathemba Municipality,SPORT & RECREATION,Northern Cape,1356275
Solos Swimming Club,SPORT & RECREATION,Northern Cape,3800
Thembelihle Municipality,SPORT & RECREATION,Northern Cape,1680000
Thistles Club,SPORT & RECREATION,Northern Cape,50000
Umso High School,SPORT & RECREATION,Northern Cape,910000
United Rugby Club,SPORT & RECREATION,Northern Cape,19010
Colinda Primary School,SPORT & RECREATION,North West,580690
D.P. Kgotleng Primary School,SPORT & RECREATION,North West,213128
Floradene Primary School,SPORT & RECREATION,North West,672000
Gelukspan Wheelchair,SPORT & RECREATION,North West,125900
Greater Bloemhof Football Association,SPORT & RECREATION,North West,14900
Greater Taung Municipality,SPORT & RECREATION,North West,1260000
Kgatsheng Middle School,SPORT & RECREATION,North West,1278000
Klerksdorp Sports Council,SPORT & RECREATION,North West,820000
Lichtenburg Sporting Club,SPORT & RECREATION,North West,1480000
Mabopane Athletics,SPORT & RECREATION,North West,175000
Makopye  More M. School,SPORT & RECREATION,North West,97000
Maquassi Hills,SPORT & RECREATION,North West,2612450
Moses Kotane Municipality,SPORT & RECREATION,North West,3180000
Mosikare Secondary School,SPORT & RECREATION,North West,562400
North West Academy,SPORT & RECREATION,North West,3670366
North West Cricket Association,SPORT & RECREATION,North West,200000
Reinotswe Special School,SPORT & RECREATION,North West,370500
Retlametswe Special School,SPORT & RECREATION,North West,140000
Rustenburg Local Municipality,SPORT & RECREATION,North West,3558000
Siamisang Primary School,SPORT & RECREATION,North West,304000
Tiger Kloof Educational Institution,SPORT & RECREATION,North West,450388
Tswaing Municipality,SPORT & RECREATION,North West,912266
Tswaing Municipality,SPORT & RECREATION,North West,2448108
Vryburg Sport Unio,SPORT & RECREATION,North West,220000
Bellville Tech Rugby Football Club,SPORT & RECREATION,Western Cape,341294
Boland Jukskei Union,SPORT & RECREATION,Western Cape,222550
Boland Sports & Cultural Union,SPORT & RECREATION,Western Cape,77880
Boland Sports Association,SPORT & RECREATION,Western Cape,80000
Briton Stars Football Club,SPORT & RECREATION,Western Cape,39750
Cape District Football Association,SPORT & RECREATION,Western Cape,1460000
Central Karoo District Municipality,SPORT & RECREATION,Western Cape,900000
City & Suburban Sports Board of Control,SPORT & RECREATION,Western Cape,1697000
Darling Rugby Club,SPORT & RECREATION,Western Cape,1000000
Diazville Primary School,SPORT & RECREATION,Western Cape,765000
Eersterivier Athletics Club,SPORT & RECREATION,Western Cape,40000
Federated Board of Homing Unions,SPORT & RECREATION,Western Cape,400000
Gamka - Oos Primary School,SPORT & RECREATION,Western Cape,799472
Hopefield High School,SPORT & RECREATION,Western Cape,410000
Karitas Special School,SPORT & RECREATION,Western Cape,209247
Khayelitsha Cricket Club,SPORT & RECREATION,Western Cape,200000
Kogelbay Lifesaving Club,SPORT & RECREATION,Western Cape,921660
Langebaan Primary School,SPORT & RECREATION,Western Cape,1440000
Lansdowne Eagles Baseball Club,SPORT & RECREATION,Western Cape,659665
Liebernberg Primary School,SPORT & RECREATION,Western Cape,650000
Macassar Lifesaving Club,SPORT & RECREATION,Western Cape,560000
Municipality Bergrivier,SPORT & RECREATION,Western Cape,1200000
Municipality Bergrivier,SPORT & RECREATION,Western Cape,1480000
Municipality Bergrivier,SPORT & RECREATION,Western Cape,1700000
Municipality Bergrivier,SPORT & RECREATION,Western Cape,1210000
Paarl Rangers Rugby Football Club,SPORT & RECREATION,Western Cape,50000
Piketberg High School,SPORT & RECREATION,Western Cape,559284
