Province,Sector,Project Number,Name,Amount
KWA-ZULU NATAL,CHARITIES,70702,Childline South Africa,473231.0
KWA-ZULU NATAL,CHARITIES,70733,Sunflower Womens Football Club,245860.0
KWA-ZULU NATAL,CHARITIES,70787,The Pietermaritzburg Agency for Christian Social Action,339260.0
KWA-ZULU NATAL,CHARITIES,70878,Eshowe Child & Family Welfare Society,608000.0
KWA-ZULU NATAL,CHARITIES,71065,Child Welfare Durban and District,848298.0
KWA-ZULU NATAL,CHARITIES,71110,Inanda Special School-LSEN,100000.0
KWA-ZULU NATAL,CHARITIES,71112,Maskey Health Service,95500.0
KWA-ZULU NATAL,CHARITIES,71171,Phakamani Age In Action,217400.0
KWA-ZULU NATAL,CHARITIES,71442,Zibambeleni Old Day Care Centre,260200.0
KWA-ZULU NATAL,CHARITIES,71460,Umhlathuze  Creche,502000.0
KWA-ZULU NATAL,CHARITIES,72283,Nothisiwe Primary School,358950.0
KWA-ZULU NATAL,CHARITIES,81109,Siyazama Creche,871200.0
KWA-ZULU NATAL,MISCELLANEOUS,43472,Health Systems Trust,1.26E7
KWA-ZULU NATAL,MISCELLANEOUS,75030,Rural Womens Movement,1200000.0
KWA-ZULU NATAL,MISCELLANEOUS,75283,Space for Elephants Foundation,999980.35
KWA-ZULU NATAL,SPORTS,62724,The Quadpara Association of Kwazulu-Natal,50000.0
KWA-ZULU NATAL,SPORTS,37800,Umshwathi Municipality,500000.0
KWA-ZULU NATAL,SPORTS,38824,SA Lifesaving,997500.0
KWA-ZULU NATAL,SPORTS,39384,Phophomeni School,300000.0
KWA-ZULU NATAL,SPORTS,46512,Umhlathuze Municipality,700000.0
KWA-ZULU NATAL,SPORTS,46604,Midlands Rugby Sub-Union,355889.69
KWA-ZULU NATAL,SPORTS,47075,Villa Park Football Club,240000.0
KWA-ZULU NATAL,SPORTS,48603,Mgazi Secondary School,107844.0
KWA-ZULU NATAL,SPORTS,60859,Mthunzini High School,100000.0
KWA-ZULU NATAL,SPORTS,61772,Cooper Primary School,101000.0
KWA-ZULU NATAL,SPORTS,62128,Umlazi Sharks Swimming Club,199427.0
KWA-ZULU NATAL,SPORTS,62594,Zaminhlanhla Higher Primary School,100000.0
KWA-ZULU NATAL,SPORTS,62682,Mphondi Primary School,49999.71
KWA-ZULU NATAL,SPORTS,62693,Izineshe Primary School,100000.0
KWA-ZULU NATAL,SPORTS,62710,Empumelelweni Primary School,100800.0
KWA-ZULU NATAL,SPORTS,62754,Babanango Primary School,100000.0
KWA-ZULU NATAL,SPORTS,62756,Mseleni Primary School,100000.0
KWA-ZULU NATAL,SPORTS,62773,Upper Mhlathuze Primary School,100000.0
KWA-ZULU NATAL,SPORTS,62779,Phalane Primary School,205748.0
KWA-ZULU NATAL,SPORTS,63107,Umgungundlovu Academy of Sport,250000.0
KWA-ZULU NATAL,SPORTS,63854,Fahlaza Primary School,100050.0
KWA-ZULU NATAL,SPORTS,63912,Mngayi Primary School,80000.0
KWA-ZULU NATAL,SPORTS,63951,Hillcrest High School,100846.0
KWA-ZULU NATAL,SPORTS,64337,Marine Surf Lifesaving Club,200000.0
KWA-ZULU NATAL,SPORTS,64366,Northwood School,98500.0
KWA-ZULU NATAL,SPORTS,64493,Palmiet Primary School,32016.0
KWA-ZULU NATAL,SPORTS,64774,Scottburgh Surf Life Saving Club,122000.0
KWA-ZULU NATAL,SPORTS,75296,Umhlathuze Municipality,2000000.0
KWA-ZULU NATAL,SPORTS,75310,KZN Academy of Sport,5520050.0
KWA-ZULU NATAL,SPORTS,75547,Khandalesizwe Junior Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,75617,Amatikwe Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75619,Kwagence Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75739,Kwazamokuhle School for the Handicapped,300000.0
KWA-ZULU NATAL,SPORTS,75742,Qinelani Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75751,Pomeroy Combined Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75785,Limehill High School,300800.0
KWA-ZULU NATAL,SPORTS,75791,New Canaan Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75799,Sinqumeni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75813,Igugu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75825,Cabangokuhle High School,300000.0
KWA-ZULU NATAL,SPORTS,75875,Mbangomuni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75946,Sanelisiwe Primary School,300000.0
KWA-ZULU NATAL,SPORTS,75953,Esifubeni Primary School,231300.0
KWA-ZULU NATAL,SPORTS,75960,Sombongangani School,299200.0
KWA-ZULU NATAL,SPORTS,75967,Ngcede Primary School,252000.0
KWA-ZULU NATAL,SPORTS,76093,Emanyiseni Primary School,299225.0
KWA-ZULU NATAL,SPORTS,76097,Mtikini Primary School,299925.0
KWA-ZULU NATAL,SPORTS,76100,HHoye Secondary School,299925.0
KWA-ZULU NATAL,SPORTS,76155,Ndomu High School,293516.71
KWA-ZULU NATAL,SPORTS,76192,Gabangemfundo Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76203,Mpontshini Primary School,214231.08
KWA-ZULU NATAL,SPORTS,76208,Myekeni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76209,Sivukile Junior Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,76210,Sibonile Primary School,286139.36
KWA-ZULU NATAL,SPORTS,76221,Siqalukubona High School,300968.08
KWA-ZULU NATAL,SPORTS,76352,Thembamandla Primary School,288138.21
KWA-ZULU NATAL,SPORTS,76365,Gadokuwayo Primary School,298001.56
KWA-ZULU NATAL,SPORTS,76393,Nkiwaneni  Senior Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76396,Msushwana Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76397,Mseleni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76400,Phumani Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76401,Ndimande High School,300000.0
KWA-ZULU NATAL,SPORTS,76402,Emnqobelweni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76403,Ngqungqu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76406,Hlabisa Primary School,310000.0
KWA-ZULU NATAL,SPORTS,76424,Sovane Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76428,Nini Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76444,Newcastle Golf Club,200000.0
KWA-ZULU NATAL,SPORTS,76462,Kwahlomula Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76464,Gamula Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,76470,Bambisanani Lower Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76482,Celimfundo PrimarySchool,311800.0
KWA-ZULU NATAL,SPORTS,76494,Mambulu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76500,Nokubusa Primary School,300900.0
KWA-ZULU NATAL,SPORTS,76501,Igugulesizwe Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,76510,Manguzi Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76520,Uphande Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76530,Vumanhlamvu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76551,Ndwangu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76587,Barnhill Primary School,299800.0
KWA-ZULU NATAL,SPORTS,76640,King Dinuzulu High School,300000.0
KWA-ZULU NATAL,SPORTS,76644,Thokazi Primary  School,300000.0
KWA-ZULU NATAL,SPORTS,76646,Makhasa High School,300000.0
KWA-ZULU NATAL,SPORTS,76653,Mathangetshitshi  High School,300000.0
KWA-ZULU NATAL,SPORTS,76667,Emphise Primary School,300800.0
KWA-ZULU NATAL,SPORTS,76680,Gibindlala Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76684,Simanganyawo Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76688,Luhlanga Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76704,Fukula Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76715,Manqakulana Primary School,299875.0
KWA-ZULU NATAL,SPORTS,76778,St Joseph's Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76782,Ngwenyabeyigwiya Jinior Primary School,300000.0
KWA-ZULU NATAL,SPORTS,76793,Siyakhula Secondary School,299925.0
KWA-ZULU NATAL,SPORTS,76800,Manzengwenya  Primary School,299925.0
KWA-ZULU NATAL,SPORTS,76824,Windsor Tennis Club,197847.0
KWA-ZULU NATAL,SPORTS,76848,Msiyane High School,299925.0
KWA-ZULU NATAL,SPORTS,76883,Durban North Tennis Club,200000.0
KWA-ZULU NATAL,SPORTS,76884,Esidinsi Primary School,296000.0
KWA-ZULU NATAL,SPORTS,76894,Isulomndeni Primary School,299575.0
KWA-ZULU NATAL,SPORTS,76899,Siyelulama High School,300435.0
KWA-ZULU NATAL,SPORTS,77155,Sonkeshana Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77159,Mqhiyama Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77169,Nkombabantu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77180,Jinga Junior Primary School,301575.0
KWA-ZULU NATAL,SPORTS,77182,Khulani Special School,300000.0
KWA-ZULU NATAL,SPORTS,77357,Ngwabi Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77359,Nsikayezwe Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77394,Ivuna Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,77397,Cebisa Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,77399,Zimele Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77408,Nkalaneni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77411,Esikhuthwaneni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77417,Ndlozana Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77429,Hambangedlela High School,300000.0
KWA-ZULU NATAL,SPORTS,77455,Lethukukhanya Primary School,300000.0
KWA-ZULU NATAL,SPORTS,77572,Senzokuhle Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,77594,Mankulumane Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78200,Emanono High School,300000.0
KWA-ZULU NATAL,SPORTS,78202,Sigananda  Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78211,Bhekabantu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78213,Ethubalethu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78231,Ndabenhle Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78323,Ekuthokozeni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78339,Nyanda Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78377,Ngcedomhlophe High School,293994.6
KWA-ZULU NATAL,SPORTS,78386,Amazabeko High School,287565.0
KWA-ZULU NATAL,SPORTS,78396,Besterpruit Primary School,289915.0
KWA-ZULU NATAL,SPORTS,78409,Kwazihlakaniphile Primary School,288378.4
KWA-ZULU NATAL,SPORTS,78423,Dundee Secondary School,300000.06
KWA-ZULU NATAL,SPORTS,78438,Mshanelowesizwe High School,300000.0
KWA-ZULU NATAL,SPORTS,78441,Bhaqalwesizwe High School,288378.4
KWA-ZULU NATAL,SPORTS,78479,Mpumalanga Primary School,300000.0
KWA-ZULU NATAL,SPORTS,78536,Khwezi Primary School,296702.2
KWA-ZULU NATAL,SPORTS,78556,Sunflower Womens Football Club,197965.0
KWA-ZULU NATAL,SPORTS,78741,Ingula High School,300000.0
KWA-ZULU NATAL,SPORTS,78774,Kilbarchan Golf Club,199305.32
KWA-ZULU NATAL,SPORTS,78776,Entuthukweni Primary School,296340.0
KWA-ZULU NATAL,SPORTS,78794,Sanywana Secondary School,294390.0
KWA-ZULU NATAL,SPORTS,78800,Celimpilo Primary School,296090.0
KWA-ZULU NATAL,SPORTS,79269,Kwamusi Primary School,293350.25
KWA-ZULU NATAL,SPORTS,79281,Nkwambazi Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79282,Gomondo Primary School,293350.25
KWA-ZULU NATAL,SPORTS,79308,Nelsrus Combined School,26746.0
KWA-ZULU NATAL,SPORTS,79311,Ngadumbili Primary School,302135.0
KWA-ZULU NATAL,SPORTS,79330,Msenteli Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79335,Gula Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79336,King Phumzuzulu High School,300000.0
KWA-ZULU NATAL,SPORTS,79337,Makheme Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79338,Funokwakhe Priamry School,300000.0
KWA-ZULU NATAL,SPORTS,79347,Sizabonke Comprehensive School,300000.0
KWA-ZULU NATAL,SPORTS,79350,Mpikanina High School,300000.0
KWA-ZULU NATAL,SPORTS,79354,Kwamshudu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79365,Prince Bhekintinta High School,300000.0
KWA-ZULU NATAL,SPORTS,79367,Kwa-Mboma Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79376,Emmanuel Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79385,Matimane Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79386,Mawanda Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79387,Mtubatuba High School,300000.0
KWA-ZULU NATAL,SPORTS,79401,Maphambili Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79424,Meyama High School,300000.0
KWA-ZULU NATAL,SPORTS,79430,Zamazama Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79431,Kwazwide High School,300000.0
KWA-ZULU NATAL,SPORTS,79433,Nomatiyela Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,79508,Mthombowesizwe High School,300000.0
KWA-ZULU NATAL,SPORTS,79522,Salem Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79527,Sizumphakathi Primary School,300500.0
KWA-ZULU NATAL,SPORTS,79531,Nomzinto Secondary School,300435.0
KWA-ZULU NATAL,SPORTS,79710,Mqhawe Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,79728,KwaMaduma Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79798,Msebe B C Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79865,Mthwadlana Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79926,Kwamdolo Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79932,Inanda Day Senior Primary School,300000.0
KWA-ZULU NATAL,SPORTS,79942,Prince Ndabuko High School,300000.0
KWA-ZULU NATAL,SPORTS,79956,Sinkonkonko High School,300000.0
KWA-ZULU NATAL,SPORTS,79963,Mduku High School,600000.0
KWA-ZULU NATAL,SPORTS,80216,Ngethule Primary School,300000.0
KWA-ZULU NATAL,SPORTS,80217,Kwakhangela Primary School,300000.0
KWA-ZULU NATAL,SPORTS,80223,Layukona Lower Primary Schoool,300000.0
KWA-ZULU NATAL,SPORTS,80228,Mduku High School,300000.0
KWA-ZULU NATAL,SPORTS,80230,Ekwenameni Primary School,278561.49
KWA-ZULU NATAL,SPORTS,80232,Empucukweni Primary School,300000.0
KWA-ZULU NATAL,SPORTS,80233,Nyonebomvu Primary School,300000.0
KWA-ZULU NATAL,SPORTS,80418,Nyamane High School,300675.0
KWA-ZULU NATAL,SPORTS,80458,Umvozane Primary School,299270.0
KWA-ZULU NATAL,SPORTS,80493,Balondo High School,307500.0
KWA-ZULU NATAL,SPORTS,80504,Sakhayedwa Primary School,298743.0
KWA-ZULU NATAL,SPORTS,80510,Bhanoyi Secondary School,300000.0
KWA-ZULU NATAL,SPORTS,80568,Siyanda Secondary School,288784.0
KWA-ZULU NATAL,SPORTS,80630,Mayethi Primary School,298838.0
KWA-ZULU NATAL,SPORTS,80631,Keates Drift School,249790.0
KWA-ZULU NATAL,SPORTS,80874,Canoeing South Africa,2999650.0
KWA-ZULU NATAL,SPORTS,81204,Umhlathuze Municipality,6000000.0
KWA-ZULU NATAL,SPORTS,81308,Soya Primary School,300000.0
KWA-ZULU NATAL,SPORTS,81495,Canoeing South Africa,1927050.0
KWA-ZULU NATAL,SPORTS,81519,South African National Amateur Boxing Organisation,3386700.0
KWA-ZULU NATAL,SPORTS,82328,Siphilisiwe,2400000.0
KWA-ZULU NATAL,SPORTS,78218,Kwa-Mfemfeni Primary School,246000.0
LIMPOPO,ARTS,41498,Poverty Alleviation And Support For People With HIV/AIDS,650821.0
LIMPOPO,ARTS,43769,Neotha Arts & Culture,583200.0
LIMPOPO,ARTS,56256,Fofoza School,263486.57
LIMPOPO,ARTS,56581,Human Resource & Social Information Centre,790749.13
LIMPOPO,ARTS,56740,Barotswi Social And Heritage Development Organisation,7730986.46
LIMPOPO,ARTS,65961,Relebogile Creche,175550.0
LIMPOPO,ARTS,72598,University of Venda,5960000.0
LIMPOPO,ARTS,72688,Rehlahlilwe Home Community Based Care,342493.57
LIMPOPO,ARTS,72843,Youth Channel Group,4164000.0
LIMPOPO,ARTS,72957,Limpopo Youth Orchestra,7671077.36
LIMPOPO,ARTS,73045,Children's Eco Training,421000.0
LIMPOPO,ARTS,73136,Sekhukhune Community Radio,462700.0
LIMPOPO,ARTS,73214,Mpopuleng Centre for Mentally Handicapped,350000.0
LIMPOPO,ARTS,73321,Mpheleng Service Centre For The Aged,349712.15
LIMPOPO,ARTS,73334,Sekgosese Jewellery School,570000.0
LIMPOPO,ARTS,73339,Zamazama Senior Secondary School,199899.94
LIMPOPO,ARTS,73370,Tshwaranang Disabled Project,290941.0
LIMPOPO,ARTS,73386,Meroe Learning Centre,317827.3
LIMPOPO,ARTS,73435,Village Tourism Trust,570000.0
LIMPOPO,ARTS,73451,Mupo Foundation,569149.8
LIMPOPO,ARTS,73568,Nhluvuko Child Care Centre,199917.42
LIMPOPO,ARTS,73678,Matsila Community Development Trust,9040000.0
LIMPOPO,ARTS,73682,Maja-Chuene Unemployed Rural Association,1304694.0
LIMPOPO,ARTS,73704,The Integrated Victim Support Team,240000.0
LIMPOPO,ARTS,73707,Ndima Community Services,1199454.0
LIMPOPO,ARTS,73771,The Best Art Centre,2000000.0
LIMPOPO,ARTS,73784,Matsila Community Development Trust,1158740.44
LIMPOPO,ARTS,73796,Mbidzo Development Programme,1200000.0
LIMPOPO,ARTS,73832,Ikholofeleng Service Club,300000.0
LIMPOPO,ARTS,73836,Mabatane Skills Development Services,350000.0
LIMPOPO,ARTS,73836,Mabatane Skills Development Services,150000.0
LIMPOPO,ARTS,73841,Phafogang Community Home Base Care,261504.0
LIMPOPO,ARTS,73844,Lerajane Primary School,77400.0
LIMPOPO,ARTS,73858,Matsila Community Development Trust,1118991.0
LIMPOPO,ARTS,73887,Daktari Wildlife Orphanage SA,570000.0
LIMPOPO,ARTS,73947,The Best Art Centre,198000.0
LIMPOPO,ARTS,74021,Fawcett Mathebe School,838800.0
LIMPOPO,ARTS,74030,The Best Art Centre,501000.0
LIMPOPO,ARTS,74133,Village Tourism Trust,6520529.61
LIMPOPO,ARTS,74137,Shalamukani Community Project,1230000.0
LIMPOPO,ARTS,74175,Hoedspruit Training Trust,300000.0
LIMPOPO,ARTS,74699,Tswelopele Home Based Care Organisation,300000.0
LIMPOPO,ARTS,74731,Ga-Mokaba Reading Room,270000.0
LIMPOPO,ARTS,74743,Mogoshi Primary School,100000.0
LIMPOPO,ARTS,74749,JSM Community Project,190000.0
LIMPOPO,ARTS,74752,Pholosho Care Centre,390000.0
LIMPOPO,ARTS,74760,University of Limpopo,1600000.0
LIMPOPO,ARTS,74792,Haenertsburg Development Foundation,1415863.02
LIMPOPO,ARTS,74807,Bright Morning Star Nursery School,570000.0
LIMPOPO,ARTS,74854,Limpopo Mental Health Society,815582.47
LIMPOPO,ARTS,74855,Fihliwa Community Organisation,599010.8
LIMPOPO,ARTS,74874,De Hoop Primary School,200000.0
LIMPOPO,ARTS,74875,Vhangani Primary School,200000.0
LIMPOPO,ARTS,74876,Munwai Primary School,100000.0
LIMPOPO,ARTS,74881,Ramauba Secondary School,200000.0
LIMPOPO,ARTS,74885,Thabang Creche And Preschool,258963.08
LIMPOPO,ARTS,74892,Horizon Thusanang,594570.0
LIMPOPO,ARTS,74898,Matsaka Brass Band,250000.0
LIMPOPO,ARTS,74900,Moletsi Community Media,570000.0
LIMPOPO,ARTS,74902,Makotse Womens Club,150000.0
LIMPOPO,ARTS,74911,Tooseng Home Based Care,358135.87
LIMPOPO,ARTS,74921,Matsila Community Development Trust,2948000.0
LIMPOPO,ARTS,88875,Ngoho Intergrated Development,2168000.0
LIMPOPO,ARTS,88875,Ngoho Intergrated Development,542000.0
LIMPOPO,ARTS,91741,Matsila Community Development Trust,1260000.0
LIMPOPO,CHARITIES,71724,Mamela Creche,126750.0
LIMPOPO,CHARITIES,102592,Konani Pfunzo Learning Centre,5.5463735E7
LIMPOPO,CHARITIES,45295,Tiyiselani Mageva Early Learning Centre,312800.0
LIMPOPO,CHARITIES,50450,Magatagabotse School,225000.0
LIMPOPO,CHARITIES,50863,God Is Love Creche,195013.0
LIMPOPO,CHARITIES,51651,Faithful Day Care Centre,169899.0
LIMPOPO,CHARITIES,51680,Amukelani Community Health Care Organisation,132940.0
LIMPOPO,CHARITIES,53201,Serokoloana Primary,200000.0
LIMPOPO,CHARITIES,53970,Mmakomane Mary Creche,158659.0
LIMPOPO,CHARITIES,54148,Ratanang Creche,22400.0
LIMPOPO,CHARITIES,54157,Aletuke Community Care Centre,200000.0
LIMPOPO,CHARITIES,56916,Early Academic Creche,93949.0
LIMPOPO,CHARITIES,58004,Charlotte Makgomo Mannya-Maxeke Community Project,477150.0
LIMPOPO,CHARITIES,58414,Future Educare Centre,249181.0
LIMPOPO,CHARITIES,58506,Re A Soma Community Home Based Care,200335.0
LIMPOPO,CHARITIES,58847,Molokela Creche,325940.0
LIMPOPO,CHARITIES,58964,Muthusi Home Based Care & HIV/Aids Projet,194398.0
LIMPOPO,CHARITIES,59183,Rivoni School for The Blind,822695.0
LIMPOPO,CHARITIES,59556,Kopanang Youth Club,691782.0
LIMPOPO,CHARITIES,60003,Itoteng HIV/AIDS Group,167750.0
LIMPOPO,CHARITIES,63944,Mamonyoha Home Based Care,132197.0
LIMPOPO,CHARITIES,64753,Amos Mahloana Creche-Cum-Preschool,617499.0
LIMPOPO,CHARITIES,65322,Mogaila Tshwene Drop in Centre,299156.0
LIMPOPO,CHARITIES,65661,Matlala Advice Office,993500.0
LIMPOPO,CHARITIES,65685,Itekeng Home Based Care,386239.0
LIMPOPO,CHARITIES,65916,Hlogotlou Edu-Health Welfare & Home Base,170646.0
LIMPOPO,CHARITIES,65919,Moruthane Creche,201500.0
LIMPOPO,CHARITIES,65968,Mmatswele Old Age Care Centre,165391.0
LIMPOPO,CHARITIES,66053,Takuwani Home Based Care,136375.0
LIMPOPO,CHARITIES,66109,Makushu Musholombi Community Creche,60000.0
LIMPOPO,CHARITIES,66139,Life Savers Foundation,121074.0
LIMPOPO,CHARITIES,66357,Nhlahla-N-Day Care Centre and Creche,91307.0
LIMPOPO,CHARITIES,66465,Lesedi Home Based Care,226500.0
LIMPOPO,CHARITIES,66471,Tshikota Child Care Forum,154000.0
LIMPOPO,CHARITIES,66480,Rethabile Home Based Care,196470.0
LIMPOPO,CHARITIES,66535,Letaba-Helen Franz Bursary Scheme,211000.0
LIMPOPO,CHARITIES,66723,Kuvonakala Day Care Centre,113848.0
LIMPOPO,CHARITIES,66955,A Re Thabeng Tshware Orphans,730548.0
LIMPOPO,CHARITIES,66964,Dirisanang Home Community Based Care,179100.0
LIMPOPO,CHARITIES,66994,Maphutha Day Care Centre,146380.0
LIMPOPO,CHARITIES,66998,Motumpane Day Care Centre,134427.0
LIMPOPO,CHARITIES,67055,Ebenenza Day Care Centre,124580.0
LIMPOPO,CHARITIES,67197,Kodumela Community Creche,113000.0
LIMPOPO,CHARITIES,67316,Phagamang Disabled Project,62250.0
LIMPOPO,CHARITIES,67333,Vuwani Home Based Care,199000.0
LIMPOPO,CHARITIES,67348,Refiloe OVC Centre,229750.0
LIMPOPO,CHARITIES,67362,Thandanani Home Community Based Care,185560.0
LIMPOPO,CHARITIES,67369,Mokgatsane Creche,136327.0
LIMPOPO,CHARITIES,67478,Xivulani Drop In Centre,241740.0
LIMPOPO,CHARITIES,67516,Kgabela Learning Center Creche,279778.0
LIMPOPO,CHARITIES,67523,Serogole Community Creche,180175.0
LIMPOPO,CHARITIES,67548,Thusanang Home Based Care,202100.0
LIMPOPO,CHARITIES,67580,Seka -Tema Creche,169000.0
LIMPOPO,CHARITIES,67669,Ahitirheni Creche,126449.0
LIMPOPO,CHARITIES,67717,Fara 2 Health And Community Home Based Care,142825.0
LIMPOPO,CHARITIES,67791,Thaketji Creche,200000.0
LIMPOPO,CHARITIES,67826,Masealama Play Centre,38400.0
LIMPOPO,CHARITIES,67883,Kurhuleni Home Based Care,152500.0
LIMPOPO,CHARITIES,67973,Wundlani Child Day Care,168900.0
LIMPOPO,CHARITIES,68042,Kutama Home Based Care,123500.0
LIMPOPO,CHARITIES,68096,Boitumelo Educare Centre,179500.0
LIMPOPO,CHARITIES,68212,Kotopo Ntlhane Preschool,200050.0
LIMPOPO,CHARITIES,68216,Mothoa Maleka Aphane Community Creche,95372.0
LIMPOPO,CHARITIES,68268,Victim Support Centre Modimolle,211395.0
LIMPOPO,CHARITIES,68329,Thabaleboto Home Based Care,133311.0
LIMPOPO,CHARITIES,68349,SPCA Percy Fyfe,330500.0
LIMPOPO,CHARITIES,68543,The Sumbandila Scholarship Trust,183350.0
LIMPOPO,CHARITIES,68695,Tshililo Community Creche,127150.0
LIMPOPO,CHARITIES,68747,Dira-O-Direlwe Modimolle Home Base Care,275000.0
LIMPOPO,CHARITIES,68808,Marapong HIV/AIDS Care Group,292000.0
LIMPOPO,CHARITIES,68826,Leratong Stimulation,130449.0
LIMPOPO,CHARITIES,68836,Matsela Preschool And Creche,163000.0
LIMPOPO,CHARITIES,68843,Tlhakodisho Care Centre,104000.0
LIMPOPO,CHARITIES,68850,Batau Creche,100014.0
LIMPOPO,CHARITIES,68856,Kamogelo Project for the Disabled,171450.0
LIMPOPO,CHARITIES,68881,Mowela Rethabile Creche,57500.0
LIMPOPO,CHARITIES,68994,Mutshidzi Children Care Centre,171000.0
LIMPOPO,CHARITIES,68997,Londanani Care Creche,200000.0
LIMPOPO,CHARITIES,69014,Risongoneta Day Care Centre,161000.0
LIMPOPO,CHARITIES,69063,Horizon Thusanang,935500.0
LIMPOPO,CHARITIES,69270,Bochabelo Drop In Centre,151750.0
LIMPOPO,CHARITIES,69445,Enable Area Development Program,125250.0
LIMPOPO,CHARITIES,69484,Rethabile Creche,244600.0
LIMPOPO,CHARITIES,69499,Ratanang Drop-in Centre,225234.0
LIMPOPO,CHARITIES,69499,Ratanang Drop-in Centre,225234.0
LIMPOPO,CHARITIES,69647,Masisi Village Home Based Care,163725.0
LIMPOPO,CHARITIES,69773,Makena Drop-In Centre,103950.0
LIMPOPO,CHARITIES,69777,Ndavheleseni Community Creche,124500.0
LIMPOPO,CHARITIES,69821,Tshamulungwi Home Based Care Masetoni,170550.0
LIMPOPO,CHARITIES,70010,Khakhu Victim Empowerment Intergrated Elder Persons Youth Development,71000.0
LIMPOPO,CHARITIES,70028,Tlharihani Creche,145625.0
LIMPOPO,CHARITIES,70157,Swaranang Home Based Care,134200.0
LIMPOPO,CHARITIES,70205,Itlhopheng Home Community Based Care,140500.0
LIMPOPO,CHARITIES,70210,Mohube Creche,133800.0
LIMPOPO,CHARITIES,70259,Rivoningo Care Centre,164500.0
LIMPOPO,CHARITIES,70345,Khakhu Community Creche,157934.0
LIMPOPO,CHARITIES,70402,Muduluni Community Creche,71917.0
LIMPOPO,CHARITIES,70457,Mamasegare Creche,138500.0
