Province,Name,Amount
FREE STATE,DIMPHO DAY CARE CENTRE,82100.00
FREE STATE,TSWELOPELE CRECHE,113115.00
FREE STATE,REAGENG EARLY LEARNING CENTRE,137300.00
FREE STATE,MOGOROSI DAY CARE CENTRE,115600.00
FREE STATE,LERATONG DAY CARE,125300.00
FREE STATE,KATISO DAY CARE,138951.00
FREE STATE,THATONG PRE SCHOOL,138514.00
FREE STATE,LESEDI PRE SCHOOL,139300.00
FREE STATE,ST CHARLES LWANGA CRECHE,142800.00
FREE STATE,THABANG DAY CARE CENTRE,131279.00
GAUTENG,MANGER CARE CENTRE,836445.00
GAUTENG,SOUTH AFRICAN NATIONAL TURBERCULOSIS ASSOCIATION,2030000.00
GAUTENG,BULELANI EARLY CHILDHOOD DEVELOPMENT CENTRE,142498.00
GAUTENG,NYAKALLO DAY AND AFTER CARE CENTRE,168700.00
FREE STATE,CHERRY FESTIVAL NPC,346334.00
GAUTENG,IPELEGENG YOUTH LEADERSHIP DEVELOPMENT PROGRAMME,194830.00
KWAZULU-NATAL,ZWELI MIYA FOUNDATION,111092.00
KWAZULU-NATAL,LUSIZO DAY CARE CENTRE,203063.00
KWAZULU-NATAL,UMBONI ZISUKUMELE DAY CARE,140699.00
LIMPOPO,SPITSKOP SPECIAL NEEDS SCHOOL,302000.00
LIMPOPO,BOPHELONG HEALTH CARE NUTRITION PROJECT,159000.00
LIMPOPO,KUKANANG WOMEN'S DEVELOPMENT PROJECT,127000.00
LIMPOPO,NEBO COMMUNITY VICTIM SUPPORT CENTRE,132000.00
LIMPOPO,GROOTPAN HOME BASED CARE,164000.00
LIMPOPO,PHOLOSHONG HOME BASED CARE,132000.00
LIMPOPO,BAROKA HOME BASED CARE,136580.00
LIMPOPO,SAMARITAN YOUTH CENTRE,134000.00
LIMPOPO,TLHAKODISHO CARE CENTRE,150000.00
LIMPOPO,TSHINO - RAMUKHUBA HOME BASED CARE AND AIDS AWARENESS,142500.00
LIMPOPO,ITSHEPHENG COMMUNITY HEALTH CARE & AIDS EDUCATORS,120000.00
LIMPOPO,KODUMELA HOME BASED CARE,133900.00
LIMPOPO,MASEALAMA PLAY CENTRE,250000.00
LIMPOPO,EVELYN LEKGANYANE HOME BASED CARE,140000.00
LIMPOPO,EVERSHINE HOME & YOUTH CENTRE,97000.00
LIMPOPO,MOITHERI DROP IN CENTRE,97000.00
LIMPOPO,MARIBANA DROP-IN-CENTRE,119881.00
NORTHERN CAPE,MAMORATWA PRE-SCHOOL,242700.00
NORTHERN CAPE,HANTAM COMMUNITY EDUCATION TRUST,830806.00
NORTHERN CAPE,BALM IN GILEAD MINISTRIES INTERNATIONAL,226785.00
NORTHERN CAPE,YOUTH UNITED HOME BASED CARE,111500.00
NORTHERN CAPE,TSHIDISO HOME BASE CARE,158960.00
NORTHERN CAPE,TSHIMOLOGO HOME BASED CARE,126900.00
NORTHERN CAPE,BOITEKO CRECHE,99000.00
NORTHERN CAPE,MOTSHOLA-THEBE EARLY LEARNING CENTRE,114500.00
NORTHERN CAPE,MMABANA EARLY LEARNING CENTRE,355180.00
NORTHERN CAPE,THUTO-LESEDI DAY CARE EARLY LEARNING CENTRE,362500.00
NORTHERN CAPE,TLAMELO,209351.00
NORTHERN CAPE,THUTOTHEBE DAY CARE CENTRE,488380.00
NORTHERN CAPE,REAITEKA PRE SCHOOL,138000.00
NORTHERN CAPE,BONTLE EARLY LEARNING CENTRE,251808.00
NORTHERN CAPE,REAMOGELENG COMMUNITY ORGANISATION,426280.00
NORTHERN CAPE,A C V V CALVINIA,684000.00
NORTHERN CAPE,TSHOLOFELO SOUP KITCHEN,423100.00
NORTHERN CAPE,RUTEGANG EARLY LEARNING CENTRE,283835.00
NORTHERN CAPE,GASENGWANA CRECHE AND PRE SCHOOL,416492.00
NORTHERN CAPE,REKOPANE PRE-SCHOOL,88400.00
NORTHERN CAPE,LONGLANDS EARLY CHILDHOODS DEVELOPMENT,265331.00
KWAZULU-NATAL,CLERMONT COMMUNITY CHOIR,1145800.00
NORTH WEST,IKAELELO EARLY LEARNING CENTRE,108909.00
EASTERN CAPE,MATAFANA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MAMATA LOWER HIGHER PRIMARY SCHOOL,300000.00
EASTERN CAPE,NOBUTO PRIMARY SCHOOL,299040.00
EASTERN CAPE,NXAWE LOWER AND HIGHER PRIMARY SCHOOL,300000.00
EASTERN CAPE,LUKHANYO PRIMARY SCHOOL,293062.54
EASTERN CAPE,SABANE L/H PRIMARY SCHOOL,300000.00
EASTERN CAPE,NYITYABA PRIMARY SCHOOL,300000.00
EASTERN CAPE,NDINDWA L/HP SCHOOL,300000.00
EASTERN CAPE,BOUNDARY HILL PRIMARY SCHOOL,300000.00
FREE STATE,PHETOGANE SECONDARY SCHOOL,300000.00
FREE STATE,MAHLOHONOLO INTERMEDIATE SCHOOL,300000.00
FREE STATE,TSHIAME ALL STARS FOOTBALL CLUB,199860.00
LIMPOPO,KHANANI PRIMARY SCHOOL,300000.00
NORTH WEST,MARANATHA CRECHE,29230.00
NORTH WEST,SAKHISIZWE E.L.C,26000.00
KWAZULU-NATAL,MASIBUMBANE CHRISTIANS CARE ORGANIZATION,141500.00
KWAZULU-NATAL,KWANHLIZIYONYE RESOURCE CARE CENTRE,132500.00
NORTH WEST,MPUMELELO EARLY LEARNING CENTRE,13264.00
GAUTENG,THUTO-BOHOLO PRE-SCHOOL,134700.00
GAUTENG,HLALEFANG DAY CARE CENTRE,136000.00
GAUTENG,PONY'S DAY CARE CENTER,142000.00
GAUTENG,MATJATJIE DAY CARE CENTRE,144000.00
KWAZULU-NATAL,ITHWELENYE DEVELOPMENT INITIATIVE,50000.00
KWAZULU-NATAL,SIVELILE CRECHE & PRE SCHOOL,94411.00
KWAZULU-NATAL,"CELUKUTHULA COMMUNITY AID & COUNSELING COMMUNITY
DEVELOPMENT",305800.00
KWAZULU-NATAL,MULTIPLE SCLEROSIS SOUTH AFRICA KWAZULU-NATAL BRANCH,369600.00
KWAZULU-NATAL,PEACEPLAYERS INTERNATIONAL SOUTH AFRICA,308000.00
KWAZULU-NATAL,SONKE DAY CARE CENTRE FOR THE DISABLED,365300.00
KWAZULU-NATAL,LUNGISANI INDLELA TRUST,230500.00
KWAZULU-NATAL,UMLAZI CHRISTIAN CARE SOCIETY,124000.00
KWAZULU-NATAL,KWAKRISTO UMSINDISI HIV/AIDS POVERTY ALLEVIATION,142688.00
KWAZULU-NATAL,GREYTOWN AND DISTRICT CHILD AND FAMILY WELFARE SOCIETY,147000.00
KWAZULU-NATAL,AFRICA CO-OPERATIVE ACTION (KWAZULU),159698.00
KWAZULU-NATAL,"GREYTOWN SOCIETY FOR THE PREVETION OF CRUELTY TO
ANIMALS (SPCA)",123500.00
KWAZULU-NATAL,THINASONKE CRECHE,108200.00
KWAZULU-NATAL,UMUSA COMMUNITY PROJECTS,122000.00
KWAZULU-NATAL,PINK PHOENIX CANCER FOUNDATION,97400.00
KWAZULU-NATAL,ESTCOURT HOSPICE,144800.00
KWAZULU-NATAL,"CONSORTIUM FOR WOMEN EMPOWERMENT & PROGRAMMES-
UMZIMKHULU",134000.00
KWAZULU-NATAL,VUMANI ECD CENTRE,133000.00
KWAZULU-NATAL,SEKUYASA EARLY CHILDHOOD DEVELOPMENT CENTRE,153957.00
KWAZULU-NATAL,INTOBEKO CRECHE AND PRE SCHOOL,182500.00
KWAZULU-NATAL,MASIBONISANE CRECHE,252473.00
KWAZULU-NATAL,"ROCK OF SALVATION HIV/AIDS HOME BASED CARE & COMMUNITY
DEVELOPMENT",117648.00
KWAZULU-NATAL,THE RAINBOW CIRCLE,114000.00
KWAZULU-NATAL,SICELIMPILO DROP IN CENTRE,113000.00
KWAZULU-NATAL,DARE TO DREAM CHILDRENS TRUST,150000.00
KWAZULU-NATAL,DUDUDU DROP IN CENTRE,131000.00
NORTH WEST,DIPHETOGO EARLY LEARNING CENTRE,116200.00
WESTERN CAPE,FASFACTS,395185.00
WESTERN CAPE,WEST COAST COMMUNITY FOUNDATION,125785.00
WESTERN CAPE,THE NEST BUYAMBO SELF HELP PROJECT,122000.00
WESTERN CAPE,BEAUFORT WEST ASSOCIATION FOR PERSONS WITH DISABILITIES,159309.00
EASTERN CAPE,NONCAMPA DAY CARE CENTRE,140000.00
EASTERN CAPE,CHRISTELIK-MAATSKAPLIKE RAAD VAN BURGERSDORP,128715.00
EASTERN CAPE,LEISURE HOMES FOR SENIOR CITIZENS,115000.00
EASTERN CAPE,LUTHANDO CENTRE,126000.00
GAUTENG,KHOTSO MONTESSORI PRE SCHOOL,98400.00
GAUTENG,DOTTY-DOTTY PROGRESS EDUCARE,108292.00
GAUTENG,UMUSA COMMUNITY DEVELOPMENT PROJECTS,83286.00
GAUTENG,ECL SA,105000.00
GAUTENG,MOIPONE ACADEMY,138998.00
GAUTENG,MTHOLAMPILO MINISTRIES,88000.00
GAUTENG,THUSO-SIZO HOME BASED CARE,109500.00
GAUTENG,MATHEMALODI EARLY LEARNING CENTER,120000.00
GAUTENG,EBENHEZER PRE SCHOOL,127000.00
GAUTENG,EKUBONGENI CHILDREN'S HOME & FEEDING SCHEME,139781.00
GAUTENG,VEZ'A BANTU ASSOCIATION FOR PEOPLE WITH DISABILITIES,79966.00
GAUTENG,DOWN TOWN INNER-CITY CENTRE,126500.00
GAUTENG,TSHWARANG LERE MAQHEKU,94599.00
GAUTENG,"""SANA LWAM"" DAY CARE CENTRE",132000.00
GAUTENG,AFWELL MINISTRIES,87280.00
GAUTENG,FOUNTAIN OF LOVE PRE-SCHOOL AND AFTER CARE CENTRE,148000.00
GAUTENG,LESEDI PRE PRIMARY SCHOOL,120000.00
GAUTENG,HERFSLAND TUISTE VIR BEJAARDES,100000.00
GAUTENG,PHUTHULOHA - FEEL FREE,136540.00
GAUTENG,RANDANANI DAY CARE CENTRE,104900.00
GAUTENG,TAITA`S DAY CARE AND PRE-SCHOOL,142000.00
GAUTENG,KGOSI NEIGHBOURHOOD FOUNDATION,120000.00
GAUTENG,GREATER LIGHT DAY CARE,139000.00
GAUTENG,TSHWARANANG DAY CARE CENTRE,73000.00
GAUTENG,TAKALANI DAY CARE CENTRE,103000.00
GAUTENG,THULAMTWANA ST LOUIS CRECHE,120340.00
GAUTENG,THANDA BANTU PRE-SCHOOL,137000.00
GAUTENG,HOME-START SOUTH AFRICA,116300.00
GAUTENG,MAKUKHANYE ALCOHOL AND DRUG CENTRE,109400.00
GAUTENG,GET INFORMED YOUTH DEVELOPMENT CENTRE,81000.00
GAUTENG,TIRISANO PRE-SCHOOL,88000.00
GAUTENG,THEMBELIHLE NURSERY AND PRE-SCHOOL,122800.00
GAUTENG,BRAIN SHOWE FEEDING SCHEME N.G.O,102000.00
GAUTENG,SIPHIWE (THEMBI) DAY CARE CENTRE,95118.00
GAUTENG,KINDER KIDS COMMUNITY CENTRE,118500.00
GAUTENG,THUSONG YOUTH CENTRE,90800.00
GAUTENG,SUCCESSFUL KIDZ DAY CARE,119100.00
GAUTENG,REKGONNE OLD AGE CLUB,109000.00
GAUTENG,BOITSHOKO EDUCATIONAL LEARNING CENTRE,112500.00
GAUTENG,THUTOBOSWA EARLY LEARNING CENTRE,137000.00
EASTERN CAPE,MDLANKALA JUNIOR SECONDARY SCHOOL,295000.00
EASTERN CAPE,ZITHOBILE SENIOR PRIMARY SCHOOL,300000.00
GAUTENG,DUDUZA SWEET MELODIOUS VOICES,125500.00
GAUTENG,IMBALI VISUAL LITERACY PROJECT,1633979.00
GAUTENG,LEBOHANG PRE SCHOOL,140000.00
GAUTENG,ENTOKOZWENI PRE SCHOOL AND CRECHE,140000.00
GAUTENG,KATLEHO DAY CARE CENTRE,140000.00
GAUTENG,PHUTOLOHA PRE SCHOOL,140000.00
GAUTENG,SAVF DEURGANGSHUIS CARLETONVILLE,137000.00
GAUTENG,SAVF SENATUS DIENSSENTRUM,142000.00
GAUTENG,MAKING IT HAPPEN CHILDRENS PROJECT,65000.00
GAUTENG,ACCOUNTANCY COMMUNITY THROUGH TIRISANO,140000.00
GAUTENG,THE RATANANG GROUP FOR CHILDREN WITH MULTIPLE DISABILITIES,140000.00
GAUTENG,EMPILWENI HIV & AIDS PROJECTS,213247.00
GAUTENG,SAVF VANDERBIJLPARK SHELTER,141339.00
GAUTENG,BLESSING GALORE CHILD CARE MINISTRY,131617.00
GAUTENG,LAUDIUM MENTAL HEALTH SOCIETY,147000.00
GAUTENG,KGATELOPELE CENTER FOR DESTITUTE CHILDREN,117000.00
GAUTENG,IKUSASA LETHU YOUTH PROJECT,128000.00
GAUTENG,ETELANG PELE COMMUNITY SERVICES,139000.00
GAUTENG,KENELIWE LERATO DAY CARE CENTRE,106818.00
GAUTENG,EDUCATION YOUTH EMPOWERMENT STUDIES,120000.00
GAUTENG,BRIGHT AND BEAUTIFUL DAY CARE,132412.00
GAUTENG,NBSA DAY CARE AND PRE SCHOOL,95744.00
GAUTENG,MMENTSHOLE CARE CENTRE,133000.00
GAUTENG,THUTO LORE EDUCARE CENTRE,129200.00
GAUTENG,REGINA EDUCARE,121572.00
GAUTENG,TENDER LOVE & CARE DAY CENTRE,106000.00
GAUTENG,KHOMANANI DAY CARE CENTRE,139503.00
GAUTENG,MAGGY OTSILE DAY CARE CENTRE,126800.00
GAUTENG,HLENGWE DAY CARE CENTRE,140500.00
GAUTENG,HAPPY HOURS DAY CARE CENTRE,117263.00
GAUTENG,SAVF RUIMTE DIENSSENTRUM,111230.00
GAUTENG,MAETISONG B CRECHE AND PRE SCHOOL,139000.00
GAUTENG,SOPHIATOWN COMMUNITY PSYCHOLOGICAL SERVICES,206519.00
GAUTENG,HOPE CRECHE & PRE-SCHOOL,137000.00
GAUTENG,TWINKLE TWINKLE NURSERY AND PRE SCHOOL,130500.00
GAUTENG,SIZANANI COMMUNITY  CENTRE,136000.00
NORTHERN CAPE,IMAZIGHAZI,103916.00
NORTHERN CAPE,GABOAMOGWE DAY CARE CENTRE,149632.00
NORTHERN CAPE,LESEDING PRE-SCHOOL,302207.00
NORTHERN CAPE,IPOLOKENG PRE SCHOOL,269700.00
NORTHERN CAPE,LAPOLOGANG PRE SCHOOL,304588.00
NORTHERN CAPE,KUTLWANONG PROJECT,335466.00
NORTHERN CAPE,REBONYE CLUB FOR THE AGED,312668.00
NORTHERN CAPE,KGORO YA LESEDI PRE-SCHOOL,201170.00
NORTHERN CAPE,BARMHARTIGE SAMARITANE,132690.00
NORTHERN CAPE,ST CHARLES PRE-SCHOOL,136600.00
MPUMALANGA,MPUMALANGA LIVING CULTURE AFFAIRS,91000.00
MPUMALANGA,MAPULANENG WRITERS ASSOCIATION,141000.00
NORTH WEST,IN NEED IN DEED DROP IN CENTER,84500.00
NORTH WEST,SIROLOGANG TRAUMA RELIEF,186996.00
NORTH WEST,REHENTSE MULTI PROJECT,162000.00
NORTH WEST,SIXTEEN STEPS DISABILITY CENTER,253505.00
NORTH WEST,IKAGENG KGATELOPELE HOME BASE CARE,199200.00
NORTH WEST,KOPANANG SERVICE CLUB,154968.00
NORTH WEST,GRINDERS ARISEN,69967.00
NORTH WEST,BREAD OF HEAVEN CENTRE,318200.00
NORTH WEST,REBONE CARE GIVERS,132663.00
NORTH WEST,LEEUDORINGSTAD ADVICE AND DEVELOPMENT CENTRE,235100.00
NORTH WEST,MASIBAMBANENI CARE GROUP,129689.00
NORTH WEST,BOITUMELO EARLY LEARNING CENTRE,423425.00
NORTH WEST,HOPE COMMUNITY BASED CARE,143841.00
LIMPOPO,CHRIST THE KING SCHOOL,393100.00
GAUTENG,M M BOIKAGO EARLY LEARNING CENTRE,187798.00
GAUTENG,TRUE FRIENDS CRECHE AND PRE SCHOOL,200999.00
GAUTENG,THEMBELIHLE ORPHANAGE AND DAY CARE CENTRE,240000.00
GAUTENG,AGEPE CRECHE & PRE SCHOOL,172000.00
GAUTENG,DEO GLORIA HOUSE,135000.00
GAUTENG,SIMUNYE DISABLE CENTRE,165000.00
GAUTENG,RATANDA OLD AGE ORGANISATION,161000.00
GAUTENG,OLWAMI DAY CARE,140955.00
GAUTENG,MPILISWENI PEOPLE WITH DISABILITY ORGANISATION,131400.00
GAUTENG,BA-ITIRETSE WOMEN'S ORGANISATION,120500.00
GAUTENG,KHUTHALANI DAY CARE CENTRE,104000.00
GAUTENG,SUPATSELA SERVICE CENTRE,136500.00
LIMPOPO,RATANANG SERVICE CENTRE FOR THE AGED,250000.00
LIMPOPO,RAMOLWETJIE MPHAHLELE CRECHE,140000.00
LIMPOPO,PHOLOSHO CARE CENTRE,160000.00
LIMPOPO,KODUMELA DROP IN CENTRE,146000.00
LIMPOPO,MANGATA CARE CENTRE,97912.50
LIMPOPO,DAMBUWO COMMUNITY HOME BASED CARE,115000.00
LIMPOPO,MERCY DROP IN CENTRE,106673.00
LIMPOPO,E-CARE COMMUNITY DEVELOPMENT & HP,120043.00
LIMPOPO,ITSOSENG COMMUNITY CRECHE,150000.00
LIMPOPO,RE-ATHUSA HOME BASED CARE,108800.00
LIMPOPO,REFILWE HEALTH CENTRE,112550.00
LIMPOPO,DITHABANENG DROP-IN CENTRE,122100.00
LIMPOPO,BASITOAMEETSE CRECHE AND PRE-SCHOOL,70000.00
LIMPOPO,RIXILE MAGONA COMMUNITY HOME BASED CARE ORGANISATION,124500.00
LIMPOPO,REKGOTLELELENG DROP-IN CENTRE,166000.00
LIMPOPO,MATLALE CRECHE,137000.00
LIMPOPO,SIGONDE COMMUNITY HOME BASED CARE,140200.00
LIMPOPO,DENZHE DROP IN CENTRE,126600.00
LIMPOPO,SAVF TZANEEN GESINSORG,90000.00
LIMPOPO,THARI YA SETSHABA CRECHE,100950.00
LIMPOPO,MUSEKWA FHATANI DAY CARE CENTRE,142752.00
LIMPOPO,MPEPULE COMMUNITY CRECHE,139645.00
MPUMALANGA,TIZAMELENI CRECHE,502500.00
MPUMALANGA,BAJABULILE DAY CARE,489100.00
MPUMALANGA,EMMANUEL'S FAMILY HOME,178536.00
MPUMALANGA,SUNFIELD HOME FORTUNA,485500.00
MPUMALANGA,EPILEPSY SOUTH AFRICA - MPUMALANGA - LIMPOPO BRANCH,927790.00
MPUMALANGA,THEMBIMFUDO DAY CARE CENTRE,450245.00
MPUMALANGA,QEDUSIZI DAY CARE CENTRE,181036.00
MPUMALANGA,PFUNA RIXAKA DAY CARE CENTRE,211227.00
MPUMALANGA,SINOZWELO PRE-SCHOOL,210694.00
MPUMALANGA,BHEKSIN STIMULATION CENTRE,220778.00
NORTH WEST,DIE NOORDWES KWADRUPLEGIESE VERENIGING,140000.00
NORTH WEST,DIKATSANE CDETS,140000.00
NORTH WEST,DINARE SERVICE CLUB,147481.00
NORTH WEST,EMMANUEL ORPHAN DAY CARE CENTRE,150000.00
NORTH WEST,KUTLWANO KE MATLA HOME BASED CARE,148000.00
GAUTENG,KANANA MENTAL HEALTH CARE CENTRE,148000.00
GAUTENG,VUMANI,140000.00
GAUTENG,UITKOMS HOME FOR GIRLS / UITKOMSTEHUIS VIR DOGTERS,145971.00
GAUTENG,EMMANUEL  FOKAZI CRECHE,128739.00
GAUTENG,CANTSANE EDUCATION HOME BASED CARE,130300.00
GAUTENG,JABULANI DAY CARE & PRE-SCHOOL,140000.00
GAUTENG,NKANYEZI STIMULATION CENTRE,125500.00
GAUTENG,BELIEVERS CARE SOCIETY,130000.00
GAUTENG,THE CO-OPERATIVE ORGANISATION FOR THE UPGRADING OF NUMERACY TRAINING,140000.00
GAUTENG,THE CHARITY STORES,97000.00
GAUTENG,BONGANI EDUCARE,140000.00
GAUTENG,AWAKE DAY CARE CENTRE,105000.00
GAUTENG,NKULULEKO DAY CARE CENTRE,140000.00
GAUTENG,KWA-THEMA STIMULATION,140000.00
GAUTENG,ALOK TELE-CENTRE,121500.00
GAUTENG,LITTLE STARS PRE-SCHOOL,140000.00
GAUTENG,SMILE OF JOY HIV ORPHANS ORAL CARE,128000.00
GAUTENG,SOCHILA`S BUHLE BEMFUNDO DAY CARE CENTRE,147200.00
GAUTENG,KATLEHONG EARLY LEARNING RESOURCE UNIT TRUST(KELRU),140000.00
GAUTENG,NAZARETH HOUSE,230000.00
KWAZULU-NATAL,T.L.C. HOME SERVICES,416794.00
KWAZULU-NATAL,THE ASSOCIATION FOR THE AGED,129377.00
KWAZULU-NATAL,INCEMA NON PROFIT ORGANIZATION,154295.00
LIMPOPO,KGATELOPELE HOME COMMUNITY BASED CARE,90000.00
LIMPOPO,SEKHUKHUNE COUSELLING AND CARE CENTRE,130000.00
LIMPOPO,KHANIMAMBA TRAINING AND RESOURCE CENTRE,125000.00
LIMPOPO,AMAZING GRACE FOUNDATION COMMUNITY CENTRE,120000.00
LIMPOPO,VLEIFONTEIN COMMUNITY HOME BASED CARE,140098.00
LIMPOPO,KONANANI DROP IN CENTRE,100000.00
LIMPOPO,NNE NA VHONE HOME COMMUNITY BASED CARE,148200.00
LIMPOPO,ITEKENG HOME BASED CARE,166000.00
LIMPOPO,MOGOBOYA CRECHE & PRE-SCHOOL,140000.00
LIMPOPO,MUSINA LUTENDO COMMUNITY HOME BASED CARE,131500.00
LIMPOPO,THE VICTORIOUS COMMUNITY,140000.00
LIMPOPO,MARUDA CHRISTIAN SCHOOL,133022.00
LIMPOPO,ARE IKEMENG YOUNG WOMANS HEALTH DEVELOPMENT ORGANISATION,172300.00
LIMPOPO,IKAGENG HOME BASED CARE,144000.00
LIMPOPO,MAIKHUTSONG COMMUNITY CRECHE,139200.00
MPUMALANGA,ISOLOMUZI DAY CARE CENTRE,152100.00
MPUMALANGA,ISIBONELO EARLY CHILDHOOOD DEVELOPMENT CENTRE,131401.00
MPUMALANGA,ABASIZIKAZI HOME BASED CARE,145000.00
MPUMALANGA,THUTHUKANI CARE FOR THE AGED SERVICE CENTRE,220000.00
EASTERN CAPE,KWA-DICK JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,PONANA LUBISI JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,ROCK TIGERS RFC,200000.00
EASTERN CAPE,SHINING STARS SPORTS CLUB,258967.00
EASTERN CAPE,PETER QONGQO JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,REHABILITATION AND SKILLS DEVELOPMENT PROGRAMME,265161.00
EASTERN CAPE,MDIZENI PRIMARY SCHOOL,300000.00
EASTERN CAPE,KWA-MLINDAZWE SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,MANDENDE PRIMARY SCHOOL,294297.00
EASTERN CAPE,NDEVUZIBOMVU SENIOR PRIMARY SCHOOL,298390.00
EASTERN CAPE,LESLIE PRIMARY SCHOOL,294547.00
MPUMALANGA,MBUZINI PRIMARY SCHOOL,300000.00
MPUMALANGA,NGWARITSANE HIGH SCHOOL,300000.00
MPUMALANGA,MHLANGANA SECONDARY SCHOOL,296900.00
MPUMALANGA,LAMBALATHI SECONDARY SCHOOL,289221.00
MPUMALANGA,MGWENYANE PRIMARY SCHOOL,263157.00
MPUMALANGA,JONGILANGA PRIMARY SCHOOL,296900.00
MPUMALANGA,PHENDULANI SEN SECONDARY SCHOOL,289944.00
MPUMALANGA,LUKA HIGH SCHOOL,290070.00
GAUTENG,BOIPELO DAY CARE CENTRE,131599.00
LIMPOPO,BASWANE DROP IN CENTRE,177631.00
LIMPOPO,IPOPENG DISABLED AND DEVELOPMENT PROJECT,165000.00
LIMPOPO,TLOKWA COMMUNITY CENTRE,98200.00
LIMPOPO,CHOICE TRUST,152000.00
LIMPOPO,KG MALULEKE MEMORIAL DISABILITY INTERGRATION ORGANISATION,160000.00
LIMPOPO,TLANGELANI COMMUNITY PROJECTS DEVELOPMENT AGENCY,121000.00
LIMPOPO,MAPULA CRECHE,130534.00
LIMPOPO,SECHABA DROP IN CENTRE,132619.00
LIMPOPO,BURGERECHT HOME BASED CARE,127000.00
LIMPOPO,TSHEDZA DOTS SUPPORTERS,108079.00
LIMPOPO,A HI DZUMBENI VATSONIWA COMMUNITY PROJECT,131000.00
LIMPOPO,PHOKWANE HOME BASED CARE,120700.00
LIMPOPO,PFUKA U VANGAMA EARLY LEARNING CENTRE,140000.00
LIMPOPO,KONANANI VICTIMS SUPPORT ORGANIZATION,122452.00
LIMPOPO,DIMAKATSO CRECHE,92000.00
LIMPOPO,SHADIBJENG CRECHE,133600.00
LIMPOPO,BOSA BOSELE MOILALEHLAKA ORGANISATION,170000.00
EASTERN CAPE,BEYOND ZERO,240000.00
EASTERN CAPE,ANIMAL OUTREACHES,100000.00
GAUTENG,EDWIN MOALUSI PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,SIYANDA SECONDARY SCHOOL,300000.00
KWAZULU-NATAL,GAZINI PRIMARY SCHOOL,292520.00
KWAZULU-NATAL,KWAZULU - NATAL ATHLETICS,500000.00
KWAZULU-NATAL,PHEMBUMUZI PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,MASHIYANE PUBLIC PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,UVONGO TENNIS CLUB,200000.00
KWAZULU-NATAL,UBUHLE - BEMVELO PRIMARY SCHOOL,300000.00
MPUMALANGA,MPUMALANGA BASKETBALL ASSOCIATION,1500000.00
MPUMALANGA,DD MABUZA COMPREHENSIVE HIGH SCHOOL,296556.00
MPUMALANGA,PENSELE PRIMARY SCHOOL,271350.00
MPUMALANGA,QCETWAYO PRIMARY SCHOOL,277500.00
WESTERN CAPE,BERGRIVER GOLF CLUB,200000.00
WESTERN CAPE,GARDENIA PRIMARY SCHOOL,280900.00
WESTERN CAPE,HEATHFIELD HIGH SCHOOL,300000.00
LIMPOPO,ABBOTSPOORT HOME BASED CARE,200500.00
WESTERN CAPE,JUST GRACE NPC,100000.00
WESTERN CAPE,INSPIRE CHILDREN AND YOUTH,124000.00
WESTERN CAPE,BALULA HOME BASED CARE AND CRAFT CENTRE,167150.00
WESTERN CAPE,IKAMVA LABANTU CHARITABLE TRUST,417300.00
EASTERN CAPE,ELSEN ACADEMY,432500.00
EASTERN CAPE,RETINA SOUTH AFRICA (EASTERN CAPE  BRANCH),138400.00
EASTERN CAPE,MATATIELE ADVICE CENTRE,174240.00
EASTERN CAPE,SIYAPHAKAMA COMMUNITY EDUCARE CENTRE,136000.00
EASTERN CAPE,SINOMONDE EDUCARE CENTRE,22200.00
EASTERN CAPE,ITHEMBA SPECIAL DAY CARE CENTRE FOR CHILDREN WITH INTELLECTUAL/MULTIPLE DISABILITIES,241239.00
EASTERN CAPE,SOPHUMELELA CENTRE,256544.00
LIMPOPO,ZIBSIMANZI NPC,4800000.00
NORTH WEST,LIFESHARE NPC,278500.00
NORTH WEST,COMMUNITY ART SERVICE,116600.00
NORTH WEST,DIKWENA TSA MATLOSANA,175000.00
EASTERN CAPE,SECOND CHANCE YOUTH SKILLS DEVELOPMENT PROGRAMME,262545.00
EASTERN CAPE,KWASIZABANTU COMMUNITY DEVELOPMENT PROJECT FOR THE,168000.00
EASTERN CAPE,NYHWARA HOME BASED CARE & REHABILITATION,426696.00
LIMPOPO,THLOTHLOKWEN DROP IN CENTRE,254000.00
LIMPOPO,MOGALE CRECHE,376979.00
NORTH WEST,THE KING'S KIDS,162000.00
NORTH WEST,SAVF VENTERSDORP OLD AGE HOME,563000.00
NORTH WEST,THUSANANG OLD AGE CLUB,186000.00
NORTH WEST,MOWA ART FIELDS,661800.00
NORTH WEST,DITAUTONA ARTS PROJECTS,253000.00
GAUTENG,PET'S INFANT AND CHILDCARE CENTRE,153600.00
GAUTENG,DINEO EDUCARE CENTRE,79000.00
GAUTENG,BOPHELONG (LIFE) COMMUNITY HOSPICE,283500.00
GAUTENG,SUN OF JOY FOUNDATION,353429.00
GAUTENG,HANDS OF COMPASSION,662500.00
