Province,Name,Amount
FS,TSHIRELETSO EDU CARE CENTRE,126000.00
FS,FREE STATE BRASS BAND,112000.00
FS,DIKONYANA COMMUNITY BASESD CARE CENTER,147000.00
FS,ANGELS OF GOD CRECHE & PRE-SCHOOL,116375.00
FS,MAFOYANE EARLY LEARNING CENTRE,136000.00
FS,NYAKALLANG EDUCARE CENTRE,151500.00
FS,KUTLOANONG REHABILITATION EX OFFENDERS,129000.00
FS,LUCKHOFF LUNCHEON CLUB,85807.00
FS,IKAMOHELENG BOPHELONG MASHAENG DICAG,130812.00
FS,DIAMANDJIE CRECHE,112000.00
FS,"NAJAARSRUS SENTRUM VIR BEJAARDES, PARYS",75000.00
FS,SEDIBA DAY CARE CENTRE,140500.00
FS,IKHAHENG PRE-SCHOOL,86439.00
FS,HARONA CENTRE,134000.00
FS,BANA BA RONA DAY CARE CENTRE,129245.00
FS,RADEBE EDUCARE CENTRE,131055.00
FS,ITHABISENG DAY CARE CENTER,108500.00
FS,MAPOJOTANA DEVELOPMENT CENTRE,103000.00
FS,DITORO TSA BANA ORPHANAGE AND COMMUNITY PROJECTS,127500.00
FS,JAHWEH DAY CARE CENTRE,137698.00
FS,BOITUMELO CRECHE,139811.00
FS,BONGANI DAY CARE CENTRE,138140.00
FS,TSHEPANG EDU CARE CENTRE,112943.00
FS,PHUMELELA TSWELOPELE COMMUNITY CENTRE,130700.00
FS,SEHOPOTSO CRECHE,128740.00
FS,THE LIGHT CARE CENTRE,125500.00
FS,ATLEHANG LUNCHEON CLUB,97300.00
FS,VRYSTAAT-VERSORGING IN AKSIE: HEILBRON,139100.00
FS,VRYSTAAT-VERSORGING IN AKSIE: TROMPSBURG,121000.00
FS,ST JOSEPH PRE-SCHOOL,129275.00
FS,LEBONENG CRECHE,109757.00
FS,JABULANI DAY CARE,136630.00
FS,FREE STATE CARE IN ACTION VREDEFORT,147800.00
FS,GOOD SAMARITAN ORGANISATION,128864.00
FS,LETHABONG CRECHE,123900.00
FS,TSHWARANANG DAY CARE CENTRE,90928.00
FS,EBE-NEZER DAY CARE CENTRE,138900.00
GP,CLUNY FARM CENTRE,643850.00
GP,AVALON ASSOCIATION,614116.00
GP,HUMAN EMPOWERING COMMUNITY & DEVELOPMENT CENTRE,249309.00
GP,KING ALPHA AND QUEEN OMEGA DEVELOPMENT ORGANISATION,398964.00
GP,CHANGING ATTITUDE YOUTH ORG,131879.00
LP,FAR NORTH COMMUNITY CARE AND DEVELOPMENT,511000.00
LP,MALEMATI AIDS & TB AWARENESS CLUB,92000.00
LP,RAMADIMETSE DAY CARE CENTRE,97000.00
NC,BOPHELONG CARE CENTRE,632240.00
FS,NKETELENG DAY CARE,139300.00
FS,BLIKOORTJIES DAGSORGSENTRUM,137657.00
FS,ABRINA 5279,99969.00
FS,TSHEPISO PRE SCHOOL,138100.00
FS,ST. MARTIN DE PORRES EDUCARE CENTRE,118088.00
FS,HELANG BASADI DEVELOPMENT PROJECT,111000.00
FS,SOLA GRATIA PRE SCHOOL,125507.00
FS,MOSA COMMUNITY PROJECT,134574.00
FS,LITTLE SHEPARDS DAY CARE,139110.00
FS,SISTERHOOD YSAWID HEIDEDAL,114637.00
FS,THARI YA TSHEPE,134102.00
FS,BOIKANYO DAY CARE CENTRE,146500.00
FS,KUTLWANO PRE - SCHOOL,138000.00
FS,REARABETSWE DAY CARE,121700.00
FS,KGOMOTSO DAY CARE CENTRE,142600.00
FS,THARI YA TSHEPE,117000.00
FS,RETSWELAPELE DAY CARE CENTRE,127000.00
FS,KHULULEKA VICTIM SOPPORT GROUP,14100.00
FS,REDUMETSE CRECHE AND PRE-SCHOOL,141000.00
FS,TSHEPO EDUCARE CENTRE,115100.00
FS,GOOD HOPE DAY CARE CENTRE,137500.00
FS,THUTO KE LEFA CRECHE,123800.00
FS,IBANATHI PROJECT,129000.00
FS,SOUTH AFRICAN NATIONAL TUBERCULOSIS ASSOCIATION FREE STATE,133500.00
FS,RELEBOHILE DAY CARE & PRE SCHOOL,146100.00
FS,TIISETSANG EDUCARE CENTRE,98800.00
FS,TSWELOPELE DAY CARE CENTRE,80000.00
FS,ZAMOKWAKHO EDUCARE CENTRE,100000.00
FS,ATAMELANG CRECHE,125600.00
FS,BABALLANANG CARE CENTRE,135698.00
FS,RESOKOTSE EDUCARE CENTRE(CRECHE),137078.00
FS,WISDOM PRE SCHOOL,129000.00
FS,TSHEPISONG DAY CARE CENTRE,123453.00
FS,SEDI LA THUTO DAY CARE,136065.00
FS,FAITH DAY CARE CENTRE,136600.00
FS,THABANG EDUCARE CENTRE,127000.00
FS,BRIGHT FUTURE DAY- CARE CENTRE,136500.00
FS,SIYASIZA COMMUNITY DEVELOPMENT CENTRE,141500.00
FS,TSHWARANANG CHILD CARE FORUM,130600.00
FS,ALPHA CHILD CARE CENTRE,127000.00
FS,RAINBOW COMMUNITY HOME CARE,140000.00
FS,REATATAISWA DAY CARE CENTRE,140000.00
FS,TSHEPO-NOTHANDO,119375.00
FS,THUSANONG OLD AGE,124000.00
FS,RETHABILE DAY CARE,134580.00
FS,PHAKISANG DAY CARE CENTRE,129790.00
FS,NYAKALLONG OLD AGE CENTRE,89080.00
FS,BOPHOLONG DAY CARE,118214.00
FS,BEACON OF HOPE POSITIVE SUPPORT NETWORK,138299.00
FS,MY RIDE TO UKUSASA,125200.00
FS,TSHEBONG EDUCARE CENTRE,106000.00
FS,THOLWANE E MOLEMO,128000.00
FS,PABALLONG CRECHE,140000.00
FS,REAHOLA PRE-DAY CARE CENTRE,122400.00
FS,BOTLE PRE SCHOOL AND DAY CARE,66000.00
FS,RAINBOW PEOPLE WITH DISABILITY,71927.00
FS,DIMPHO DAY CARE CENTRE,82100.00
FS,TSWELOPELE CRECHE,113115.00
FS,REAGENG EARLY LEARNING CENTRE,137300.00
FS,MOGOROSI DAY CARE CENTRE,115600.00
FS,LERATONG DAY CARE,125300.00
FS,KATISO DAY CARE,138951.00
FS,THATONG PRE SCHOOL,138514.00
FS,LESEDI PRE SCHOOL,139300.00
FS,ST CHARLES LWANGA CRECHE,142800.00
FS,THABANG DAY CARE CENTRE,131279.00
GP,MANGER CARE CENTRE,836445.00
GP,SOUTH AFRICAN NATIONAL TURBERCULOSIS ASSOCIATION,2030000.00
GP,BULELANI EARLY CHILDHOOD DEVELOPMENT CENTRE,142498.00
GP,NYAKALLO DAY AND AFTER CARE CENTRE,168700.00
FS,CHERRY FESTIVAL NPC,346334.00
GP,IPELEGENG YOUTH LEADERSHIP DEVELOPMENT PROGRAMME,194830.00
KZN,ZWELI MIYA FOUNDATION,111092.00
KZN,LUSIZO DAY CARE CENTRE,203063.00
KZN,UMBONI ZISUKUMELE DAY CARE,140699.00
LP,SPITSKOP SPECIAL NEEDS SCHOOL,302000.00
LP,BOPHELONG HEALTH CARE NUTRITION PROJECT,159000.00
LP,KUKANANG WOMEN'S DEVELOPMENT PROJECT,127000.00
LP,NEBO COMMUNITY VICTIM SUPPORT CENTRE,132000.00
LP,GROOTPAN HOME BASED CARE,164000.00
LP,PHOLOSHONG HOME BASED CARE,132000.00
LP,BAROKA HOME BASED CARE,136580.00
LP,SAMARITAN YOUTH CENTRE,134000.00
LP,TLHAKODISHO CARE CENTRE,150000.00
LP,TSHINO - RAMUKHUBA HOME BASED CARE AND AIDS AWARENESS,142500.00
LP,ITSHEPHENG COMMUNITY HEALTH CARE & AIDS EDUCATORS,120000.00
LP,KODUMELA HOME BASED CARE,133900.00
LP,MASEALAMA PLAY CENTRE,250000.00
LP,EVELYN LEKGANYANE HOME BASED CARE,140000.00
LP,EVERSHINE HOME & YOUTH CENTRE,97000.00
LP,MOITHERI DROP IN CENTRE,97000.00
LP,MARIBANA DROP-IN-CENTRE,119881.00
NC,MAMORATWA PRE-SCHOOL,242700.00
NC,HANTAM COMMUNITY EDUCATION TRUST,830806.00
NC,BALM IN GILEAD MINISTRIES INTERNATIONAL,226785.00
NC,YOUTH UNITED HOME BASED CARE,111500.00
NC,TSHIDISO HOME BASE CARE,158960.00
NC,TSHIMOLOGO HOME BASED CARE,126900.00
NC,BOITEKO CRECHE,99000.00
NC,MOTSHOLA-THEBE EARLY LEARNING CENTRE,114500.00
NC,MMABANA EARLY LEARNING CENTRE,355180.00
NC,THUTO-LESEDI DAY CARE EARLY LEARNING CENTRE,362500.00
NC,TLAMELO,209351.00
NC,THUTOTHEBE DAY CARE CENTRE,488380.00
NC,REAITEKA PRE SCHOOL,138000.00
NC,BONTLE EARLY LEARNING CENTRE,251808.00
NC,REAMOGELENG COMMUNITY ORGANISATION,426280.00
NC,A C V V CALVINIA,684000.00
NC,TSHOLOFELO SOUP KITCHEN,423100.00
NC,RUTEGANG EARLY LEARNING CENTRE,283835.00
NC,GASENGWANA CRECHE AND PRE SCHOOL,416492.00
NC,REKOPANE PRE-SCHOOL,88400.00
NC,LONGLANDS EARLY CHILDHOODS DEVELOPMENT,265331.00
KZN,CLERMONT COMMUNITY CHOIR,1145800.00
NW,IKAELELO EARLY LEARNING CENTRE,108909.00
EC,MATAFANA JUNIOR SECONDARY SCHOOL,300000.00
EC,MAMATA LOWER HIGHER PRIMARY SCHOOL,300000.00
EC,NOBUTO PRIMARY SCHOOL,299040.00
EC,NXAWE LOWER AND HIGHER PRIMARY SCHOOL,300000.00
EC,LUKHANYO PRIMARY SCHOOL,293062.54
EC,SABANE L/H PRIMARY SCHOOL,300000.00
EC,NYITYABA PRIMARY SCHOOL,300000.00
EC,NDINDWA L/HP SCHOOL,300000.00
EC,BOUNDARY HILL PRIMARY SCHOOL,300000.00
FS,PHETOGANE SECONDARY SCHOOL,300000.00
FS,MAHLOHONOLO INTERMEDIATE SCHOOL,300000.00
FS,TSHIAME ALL STARS FOOTBALL CLUB,199860.00
LP,KHANANI PRIMARY SCHOOL,300000.00
NW,MARANATHA CRECHE,29230.00
NW,SAKHISIZWE E.L.C,26000.00
KZN,MASIBUMBANE CHRISTIANS CARE ORGANIZATION,141500.00
KZN,KWANHLIZIYONYE RESOURCE CARE CENTRE,132500.00
NW,MPUMELELO EARLY LEARNING CENTRE,13264.00
GP,THUTO-BOHOLO PRE-SCHOOL,134700.00
GP,LESEDI PRE-SCHOOL,137000.00
GP,HLALEFANG DAY CARE CENTRE,136000.00
GP,PONY'S DAY CARE CENTER,142000.00
GP,MATJATJIE DAY CARE CENTRE,144000.00
KZN,ITHWELENYE DEVELOPMENT INITIATIVE,50000.00
KZN,SIVELILE CRECHE & PRE SCHOOL,94411.00
KZN,CELUKUTHULA COMMUNITY AID & COUNSELING COMMUNITY DEVELOPMENT,305800.00
KZN,MULTIPLE SCLEROSIS SOUTH AFRICA KWAZULU-NATAL BRANCH,369600.00
KZN,PEACEPLAYERS INTERNATIONAL SOUTH AFRICA,308000.00
KZN,SONKE DAY CARE CENTRE FOR THE DISABLED,365300.00
KZN,LUNGISANI INDLELA TRUST,230500.00
KZN,UMLAZI CHRISTIAN CARE SOCIETY,124000.00
KZN,KWAKRISTO UMSINDISI HIV/AIDS POVERTY ALLEVIATION,142688.00
KZN,GREYTOWN AND DISTRICT CHILD AND FAMILY WELFARE SOCIETY,147000.00
KZN,AFRICA CO-OPERATIVE ACTION (KWAZULU),159698.00
KZN,GREYTOWN SOCIETY FOR THE PREVETION OF CRUELTY TO ANIMALS (SPCA),123500.00
KZN,THINASONKE CRECHE,108200.00
KZN,UMUSA COMMUNITY PROJECTS,122000.00
KZN,PINK PHOENIX CANCER FOUNDATION,97400.00
KZN,ESTCOURT HOSPICE,144800.00
KZN,CONSORTIUM FOR WOMEN EMPOWERMENT & PROGRAMMES-UMZIMKHULU,134000.00
KZN,VUMANI ECD CENTRE,133000.00
KZN,SEKUYASA EARLY CHILDHOOD DEVELOPMENT CENTRE,153957.00
KZN,INTOBEKO CRECHE AND PRE SCHOOL,182500.00
KZN,MASIBONISANE CRECHE,252473.00
KZN,ROCK OF SALVATION HIV/AIDS HOME BASED CARE & COMMUNITY DEVELOPMENT,117648.00
KZN,THE RAINBOW CIRCLE,114000.00
KZN,SICELIMPILO DROP IN CENTRE,113000.00
KZN,DARE TO DREAM CHILDRENS TRUST,150000.00
KZN,DUDUDU DROP IN CENTRE,131000.00
NW,DIPHETOGO EARLY LEARNING CENTRE,116200.00
WC,FASFACTS,395185.00
WC,WEST COAST COMMUNITY FOUNDATION,125785.00
WC,THE NEST BUYAMBO SELF HELP PROJECT,122000.00
WC,BEAUFORT WEST ASSOCIATION FOR PERSONS WITH DISABILITIES,159309.00
EC,NONCAMPA DAY CARE CENTRE,140000.00
EC,CHRISTELIK-MAATSKAPLIKE RAAD VAN BURGERSDORP,128715.00
EC,LEISURE HOMES FOR SENIOR CITIZENS,115000.00
EC,LUTHANDO CENTRE,126000.00
GP,KHOTSO MONTESSORI PRE SCHOOL,98400.00
GP,DOTTY-DOTTY PROGRESS EDUCARE,108292.00
GP,UMUSA COMMUNITY DEVELOPMENT PROJECTS,83286.00
GP,ECL SA,105000.00
GP,MOIPONE ACADEMY,138998.00
GP,MTHOLAMPILO MINISTRIES,88000.00
GP,THUSO-SIZO HOME BASED CARE,109500.00
GP,MATHEMALODI EARLY LEARNING CENTER,120000.00
GP,EBENHEZER PRE SCHOOL,127000.00
GP,EKUBONGENI CHILDREN'S HOME & FEEDING SCHEME,139781.00
GP,VEZ'A BANTU ASSOCIATION FOR PEOPLE WITH DISABILITIES,79966.00
GP,DOWN TOWN INNER-CITY CENTRE,126500.00
GP,TSHWARANG LERE MAQHEKU,94599.00
GP,"""SANA LWAM"DAY CARE CENTRE",132000.00
GP,AFWELL MINISTRIES,87280.00
GP,FOUNTAIN OF LOVE PRE-SCHOOL AND AFTER CARE CENTRE,148000.00
GP,LESEDI PRE PRIMARY SCHOOL,120000.00
GP,HERFSLAND TUISTE VIR BEJAARDES,100000.00
GP,PHUTHULOHA- FEEL FREE,136540.00
GP,RANDANANI DAY CARE CENTRE,104900.00
GP,TAITA'S DAY CARE AND PRE-SCHOOL,142000.00
GP,KGOSI NEIGHBOURHOOD FOUNDATION,120000.00
GP,GREATER LIGHT DAY CARE,139000.00
GP,TSHWARANANG DAY CARE CENTRE,73000.00
GP,TAKALANI DAY CARE CENTRE,103000.00
GP,THULAMTWANA ST LOUIS CRECHE,120340.00
GP,THANDA BANTU PRE-SCHOOL,137000.00
GP,HOME-START SOUTH AFRICA,116300.00
GP,MAKUKHANYE ALCOHOL AND DRUG CENTRE,109400.00
GP,GET INFORMED YOUTH DEVELOPMENT CENTRE,81000.00
GP,TIRISANO PRE-SCHOOL,88000.00
GP,THEMBELIHLE NURSERY AND PRE-SCHOOL,122800.00
GP,BRAIN SHOWE FEEDING SCHEME N.G.O,102000.00
GP,SIPHIWE (THEMBI) DAY CARE CENTRE,95118.00
GP,KINDER KIDS COMMUNITY CENTRE,118500.00
GP,THUSONG YOUTH CENTRE,90800.00
GP,SUCCESSFUL KIDZ DAY CARE,119100.00
GP,REKGONNE OLD AGE CLUB,109000.00
GP,BOITSHOKO EDUCATIONAL LEARNING CENTRE,112500.00
GP,THUTOBOSWA EARLY LEARNING CENTRE,137000.00
EC,MDLANKALA JUNIOR SECONDARY SCHOOL,295000.00
EC,ZITHOBILE SENIOR PRIMARY SCHOOL,300000.00
GP,DUDUZA SWEET MELODIOUS VOICES,125500.00
GP,IMBALI VISUAL LITERACY PROJECT,1633979.00
GP,LEBOHANG PRE SCHOOL,140000.00
GP,ENTOKOZWENI PRE SCHOOL AND CRECHE,140000.00
GP,KATLEHO DAY CARE CENTRE,140000.00
GP,PHUTOLOHA PRE SCHOOL,140000.00
GP,SAVF DEURGANGSHUIS CARLETONVILLE,137000.00
GP,SAVF SENATUS DIENSSENTRUM,142000.00
GP,MAKING IT HAPPEN CHILDRENS PROJECT,65000.00
GP,ACCOUNTANCY COMMUNITY THROUGH TIRISANO,140000.00
GP,THE RATANANG GROUP FOR CHILDREN WITH MULTIPLE DISABILITIES,140000.00
GP,EMPILWENI HIV & AIDS PROJECTS,213247.00
GP,SAVF VANDERBIJLPARK SHELTER,141339.00
GP,BLESSING GALORE CHILD CARE MINISTRY,131617.00
GP,LAUDIUM MENTAL HEALTH SOCIETY,147000.00
GP,KGATELOPELE CENTER FOR DESTITUTE CHILDREN,117000.00
GP,IKUSASA LETHU YOUTH PROJECT,128000.00
GP,ETELANG PELE COMMUNITY SERVICES,139000.00
GP,KENELIWE LERATO DAY CARE CENTRE,106818.00
GP,EDUCATION YOUTH EMPOWERMENT STUDIES,120000.00
GP,BRIGHT AND BEAUTIFUL DAY CARE,132412.00
GP,NBSA DAY CARE AND PRE SCHOOL,95744.00
GP,MMENTSHOLE CARE CENTRE,133000.00
GP,THUTO LORE EDUCARE CENTRE,129200.00
GP,REGINA EDUCARE,121572.00
GP,TENDER LOVE & CARE DAY CENTRE,106000.00
GP,KHOMANANI DAY CARE CENTRE,139503.00
GP,MAGGY OTSILE DAY CARE CENTRE,126800.00
GP,HLENGWE DAY CARE CENTRE,140500.00
GP,HAPPY HOURS DAY CARE CENTRE,117263.00
GP,SAVF RUIMTE DIENSSENTRUM,111230.00
GP,MAETISONG B CRECHE AND PRE SCHOOL,139000.00
GP,SOPHIATOWN COMMUNITY PSYCHOLOGICAL SERVICES,206519.00
GP,HOPE CRECHE & PRE-SCHOOL,137000.00
GP,TWINKLE TWINKLE NURSERY AND PRE SCHOOL,130500.00
GP,SIZANANI COMMUNITY CENTRE,136000.00
NC,IMAZIGHAZI,103916.00
NC,GABOAMOGWE DAY CARE CENTRE,149632.00
NC,LESEDING PRE-SCHOOL,302207.00
NC,IPOLOKENG PRE SCHOOL,269700.00
NC,LAPOLOGANG PRE SCHOOL,304588.00
NC,KUTLWANONG PROJECT,335466.00
NC,REBONYE CLUB FOR THE AGED,312668.00
NC,KGORO YA LESEDI PRE-SCHOOL,201170.00
NC,BARMHARTIGE SAMARITANE,132690.00
NC,ST CHARLES PRE-SCHOOL,136600.00
MP,MPUMALANGA LIVING CULTURE AFFAIRS,91000.00
MP,MAPULANENG WRITERS ASSOCIATION,141000.00
NW,IN NEED IN DEED DROP IN CENTER,84500.00
NW,SIROLOGANG TRAUMA RELIEF,186996.00
NW,REHENTSE MULTI PROJECT,162000.00
NW,SIXTEEN STEPS DISABILITY CENTER,253505.00
NW,IKAGENG KGATELOPELE HOME BASE CARE,199200.00
NW,KOPANANG SERVICE CLUB,154968.00
NW,GRINDERS ARISEN,69967.00
NW,BREAD OF HEAVEN CENTRE,318200.00
NW,REBONE CARE GIVERS,132663.00
NW,LEEUDORINGSTAD ADVICE AND DEVELOPMENT CENTRE,235100.00
NW,MASIBAMBANENI CARE GROUP,129689.00
NW,BOITUMELO EARLY LEARNING CENTRE,423425.00
NW,HOPE COMMUNITY BASED CARE,143841.00
LP,CHRIST THE KING SCHOOL,393100.00
GP,M M BOIKAGO EARLY LEARNING CENTRE,187798.00
GP,TRUE FRIENDS CRECHE AND PRE SCHOOL,200999.00
GP,THEMBELIHLE ORPHANAGE AND DAY CARE CENTRE,240000.00
GP,AGEPE CRECHE & PRE SCHOOL,172000.00
GP,DEO GLORIA HOUSE,135000.00
GP,SIMUNYE DISABLE CENTRE,165000.00
GP,RATANDA OLD AGE ORGANISATION,161000.00
GP,OLWAMI DAY CARE,140955.00
GP,MPILISWENI PEOPLE WITH DISABILITY ORGANISATION,131400.00
GP,BA-ITIRETSE WOMEN'S ORGANISATION,120500.00
GP,KHUTHALANI DAY CARE CENTRE,104000.00
GP,SUPATSELA SERVICE CENTRE,136500.00
LP,RATANANG SERVICE CENTRE FOR THE AGED,250000.00
LP,RAMOLWETJIE MPHAHLELE CRECHE,140000.00
LP,PHOLOSHO CARE CENTRE,160000.00
LP,KODUMELA DROP IN CENTRE,146000.00
LP,MANGATA CARE CENTRE,97912.50
LP,DAMBUWO COMMUNITY HOME BASED CARE,115000.00
LP,MERCY DROP IN CENTRE,106673.00
LP,E-CARE COMMUNITY DEVELOPMENT & HP,120043.00
LP,ITSOSENG COMMUNITY CRECHE,150000.00
LP,RE-ATHUSA HOME BASED CARE,108800.00
LP,REFILWE HEALTH CENTRE,112550.00
LP,DITHABANENG DROP-IN CENTRE,122100.00
LP,BASITOAMEETSE CRECHE AND PRE-SCHOOL,70000.00
LP,RIXILE MAGONA COMMUNITY HOME BASED CARE ORGANISATION,124500.00
LP,REKGOTLELELENG DROP-IN CENTRE,166000.00
LP,MATLALE CRECHE,137000.00
LP,SIGONDE COMMUNITY HOME BASED CARE,140200.00
LP,DENZHE DROP IN CENTRE,126600.00
LP,SAVF TZANEEN GESINSORG,90000.00
LP,THARI YA SETSHABA CRECHE,100950.00
LP,MUSEKWA FHATANI DAY CARE CENTRE,142752.00
LP,MPEPULE COMMUNITY CRECHE,139645.00
MP,TIZAMELENI CRECHE,502500.00
MP,BAJABULILE DAY CARE,489100.00
MP,EMMANUEL'S FAMILY HOME,178536.00
MP,SUNFIELD HOME FORTUNA,485500.00
MP,EPILEPSY SOUTH AFRICA - MPUMALANGA - LIMPOPO BRANCH,927790.00
MP,THEMBIMFUDO DAY CARE CENTRE,450245.00
MP,QEDUSIZI DAY CARE CENTRE,181036.00
MP,PFUNA RIXAKA DAY CARE CENTRE,211227.00
MP,SINOZWELO PRE-SCHOOL,210694.00
MP,BHEKSIN STIMULATION CENTRE,220778.00
NW,DIE NOORDWES KWADRUPLEGIESE VERENIGING,140000.00
NW,DIKATSANE CDETS,140000.00
NW,DINARE SERVICE CLUB,147481.00
NW,EMMANUEL ORPHAN DAY CARE CENTRE,150000.00
NW,KUTLWANO KE MATLA HOME BASED CARE,148000.00
GP,KANANA MENTAL HEALTH CARE CENTRE,148000.00
GP,VUMANI,140000.00
GP,UITKOMS HOME FOR GIRLS / UITKOMSTEHUIS VIR DOGTERS,145971.00
GP,EMMANUEL FOKAZI CRECHE,128739.00
GP,CANTSANE EDUCATION HOME BASED CARE,130300.00
GP,JABULANI DAY CARE & PRE-SCHOOL,140000.00
GP,NKANYEZI STIMULATION CENTRE,125500.00
GP,BELIEVERS CARE SOCIETY,130000.00
GP,THE CO-OPERATIVE ORGANISATION FOR THE UPGRADING OF NUMERACY TRAINING,140000.00
GP,THE CHARITY STORES,97000.00
GP,BONGANI EDUCARE,140000.00
GP,AWAKE DAY CARE CENTRE,105000.00
GP,NKULULEKO DAY CARE CENTRE,140000.00
GP,KWA-THEMA STIMULATION,140000.00
GP,ALOK TELE-CENTRE,121500.00
GP,LITTLE STARS PRE-SCHOOL,140000.00
GP,SMILE OF JOY HIV ORPHANS ORAL CARE,128000.00
GP,SOCHILA'S BUHLE BEMFUNDO DAY CARE CENTRE,147200.00
GP,KATLEHONG EARLY LEARNING RESOURCE UNIT TRUST(KELRU),140000.00
GP,NAZARETH HOUSE,230000.00
KZN,T.L.C. HOME SERVICES,416794.00
KZN,THE ASSOCIATION FOR THE AGED,129377.00
KZN,INCEMA NON PROFIT ORGANIZATION,154295.00
LP,KGATELOPELE HOME COMMUNITY BASED CARE,90000.00
LP,SEKHUKHUNE COUSELLING AND CARE CENTRE,130000.00
LP,KHANIMAMBA TRAINING AND RESOURCE CENTRE,125000.00
LP,AMAZING GRACE FOUNDATION COMMUNITY CENTRE,120000.00
LP,VLEIFONTEIN COMMUNITY HOME BASED CARE,140098.00
LP,KONANANI DROP IN CENTRE,100000.00
LP,NNE NA VHONE HOME COMMUNITY BASED CARE,148200.00
LP,ITEKENG HOME BASED CARE,166000.00
LP,MOGOBOYA CRECHE & PRE-SCHOOL,140000.00
LP,MUSINA LUTENDO COMMUNITY HOME BASED CARE,131500.00
LP,THE VICTORIOUS COMMUNITY,140000.00
LP,MARUDA CHRISTIAN SCHOOL,133022.00
LP,ARE IKEMENG YOUNG WOMANS HEALTH DEVELOPMENT ORGANISATION,172300.00
LP,IKAGENG HOME BASED CARE,144000.00
LP,MAIKHUTSONG COMMUNITY CRECHE,139200.00
MP,ISOLOMUZI DAY CARE CENTRE,152100.00
MP,ISIBONELO EARLY CHILDHOOOD DEVELOPMENT CENTRE,131401.00
MP,ABASIZIKAZI HOME BASED CARE,145000.00
MP,THUTHUKANI CARE FOR THE AGED SERVICE CENTRE,220000.00
EC,KWA-DICK JUNIOR SECONDARY SCHOOL,300000.00
EC,PONANA LUBISI JUNIOR SECONDARY SCHOOL,300000.00
EC,ROCK TIGERS RFC,200000.00
EC,SHINING STARS SPORTS CLUB,258967.00
EC,PETER QONGQO JUNIOR SECONDARY SCHOOL,300000.00
EC,REHABILITATION AND SKILLS DEVELOPMENT PROGRAMME,265161.00
EC,MDIZENI PRIMARY SCHOOL,300000.00
EC,KWA-MLINDAZWE SENIOR PRIMARY SCHOOL,300000.00
EC,MANDENDE PRIMARY SCHOOL,294297.00
EC,NDEVUZIBOMVU SENIOR PRIMARY SCHOOL,298390.00
EC,LESLIE PRIMARY SCHOOL,294547.00
MP,MBUZINI PRIMARY SCHOOL,300000.00
MP,NGWARITSANE HIGH SCHOOL,300000.00
MP,MHLANGANA SECONDARY SCHOOL,296900.00
MP,LAMBALATHI SECONDARY SCHOOL,289221.00
MP,MGWENYANE PRIMARY SCHOOL,263157.00
MP,JONGILANGA PRIMARY SCHOOL,296900.00
MP,PHENDULANI SEN SECONDARY SCHOOL,289944.00
MP,LUKA HIGH SCHOOL,290070.00
GP,BOIPELO DAY CARE CENTRE,131599.00
LP,BASWANE DROP IN CENTRE,177631.00
LP,IPOPENG DISABLED AND DEVELOPMENT PROJECT,165000.00
LP,TLOKWA COMMUNITY CENTRE,98200.00
LP,CHOICE TRUST,152000.00
LP,KG MALULEKE MEMORIAL DISABILITY INTERGRATION ORGANISATION,160000.00
LP,TLANGELANI COMMUNITY PROJECTS DEVELOPMENT AGENCY,121000.00
LP,MAPULA CRECHE,130534.00
LP,SECHABA DROP IN CENTRE,132619.00
LP,BURGERECHT HOME BASED CARE,127000.00
LP,TSHEDZA DOTS SUPPORTERS,108079.00
LP,A HI DZUMBENI VATSONIWA COMMUNITY PROJECT,131000.00
LP,PHOKWANE HOME BASED CARE,120700.00
LP,PFUKA U VANGAMA EARLY LEARNING CENTRE,140000.00
LP,KONANANI VICTIMS SUPPORT ORGANIZATION,122452.00
LP,DIMAKATSO CRECHE,92000.00
LP,SHADIBJENG CRECHE,133600.00
LP,BOSA BOSELE MOILALEHLAKA ORGANISATION,170000.00
EC,BEYOND ZERO,240000.00
EC,ANIMAL OUTREACHES,100000.00
GP,EDWIN MOALUSI PRIMARY SCHOOL,300000.00
KZN,SIYANDA SECONDARY SCHOOL,300000.00
KZN,GAZINI PRIMARY SCHOOL,292520.00
KZN,KWAZULU - NATAL ATHLETICS,500000.00
KZN,PHEMBUMUZI PRIMARY SCHOOL,300000.00
KZN,MASHIYANE PUBLIC PRIMARY SCHOOL,300000.00
KZN,UVONGO TENNIS CLUB,200000.00
KZN,UBUHLE - BEMVELO PRIMARY SCHOOL,300000.00
MP,MPUMALANGA BASKETBALL ASSOCIATION,1500000.00
MP,DD MABUZA COMPREHENSIVE HIGH SCHOOL,296556.00
MP,PENSELE PRIMARY SCHOOL,271350.00
MP,QCETWAYO PRIMARY SCHOOL,277500.00
WC,BERGRIVER GOLF CLUB,200000.00
WC,GARDENIA PRIMARY SCHOOL,280900.00
WC,HEATHFIELD HIGH SCHOOL,300000.00
LP,ABBOTSPOORT HOME BASED CARE,200500.00
WC,JUST GRACE NPC,100000.00
WC,INSPIRE CHILDREN AND YOUTH,124000.00
WC,BALULA HOME BASED CARE AND CRAFT CENTRE,167150.00
WC,IKAMVA LABANTU CHARITABLE TRUST,417300.00
EC,ELSEN ACADEMY,432500.00
EC,RETINA SOUTH AFRICA (EASTERN CAPE BRANCH),138400.00
EC,MATATIELE ADVICE CENTRE,174240.00
